epoch: 1, train loss: 1.943, valid acc: 0.387, test acc: 0.393, time cost: 289.5 sec 
epoch: 2, train loss: 1.742, valid acc: 0.442, test acc: 0.444, time cost: 288.9 sec 
epoch: 3, train loss: 1.660, valid acc: 0.474, test acc: 0.482, time cost: 288.0 sec 
epoch: 4, train loss: 1.623, valid acc: 0.482, test acc: 0.483, time cost: 288.5 sec 
epoch: 5, train loss: 1.592, valid acc: 0.493, test acc: 0.491, time cost: 288.0 sec 
epoch: 6, train loss: 1.570, valid acc: 0.510, test acc: 0.512, time cost: 296.1 sec 
epoch: 7, train loss: 1.550, valid acc: 0.528, test acc: 0.528, time cost: 297.3 sec 
epoch: 8, train loss: 1.532, valid acc: 0.521, test acc: 0.520, time cost: 290.6 sec 
epoch: 9, train loss: 1.514, valid acc: 0.536, test acc: 0.536, time cost: 286.7 sec 
epoch: 10, train loss: 1.506, valid acc: 0.540, test acc: 0.544, time cost: 287.1 sec 
epoch: 11, train loss: 1.490, valid acc: 0.539, test acc: 0.538, time cost: 287.8 sec 
epoch: 12, train loss: 1.480, valid acc: 0.546, test acc: 0.544, time cost: 288.3 sec 
epoch: 13, train loss: 1.470, valid acc: 0.544, test acc: 0.541, time cost: 288.9 sec 
epoch: 14, train loss: 1.463, valid acc: 0.538, test acc: 0.542, time cost: 296.6 sec 
epoch: 15, train loss: 1.455, valid acc: 0.537, test acc: 0.538, time cost: 296.3 sec 
epoch: 16, train loss: 1.444, valid acc: 0.544, test acc: 0.546, time cost: 289.9 sec 
epoch: 17, train loss: 1.434, valid acc: 0.536, test acc: 0.540, time cost: 289.1 sec 
epoch: 18, train loss: 1.426, valid acc: 0.554, test acc: 0.548, time cost: 288.7 sec 
epoch: 19, train loss: 1.416, valid acc: 0.522, test acc: 0.521, time cost: 288.4 sec 
epoch: 20, train loss: 1.409, valid acc: 0.540, test acc: 0.539, time cost: 288.1 sec 
epoch: 21, train loss: 1.399, valid acc: 0.532, test acc: 0.540, time cost: 290.3 sec 
epoch: 22, train loss: 1.386, valid acc: 0.533, test acc: 0.530, time cost: 296.1 sec 
epoch: 23, train loss: 1.380, valid acc: 0.528, test acc: 0.529, time cost: 297.0 sec 
epoch: 24, train loss: 1.369, valid acc: 0.524, test acc: 0.518, time cost: 287.2 sec 
epoch: 25, train loss: 1.358, valid acc: 0.527, test acc: 0.520, time cost: 286.6 sec 
epoch: 26, train loss: 1.344, valid acc: 0.530, test acc: 0.532, time cost: 289.2 sec 
epoch: 27, train loss: 1.334, valid acc: 0.527, test acc: 0.528, time cost: 288.3 sec 
epoch: 28, train loss: 1.324, valid acc: 0.528, test acc: 0.534, time cost: 288.1 sec 
epoch: 29, train loss: 1.309, valid acc: 0.522, test acc: 0.518, time cost: 290.6 sec 
epoch: 30, train loss: 1.296, valid acc: 0.517, test acc: 0.516, time cost: 295.8 sec 
epoch: 31, train loss: 1.167, valid acc: 0.505, test acc: 0.507, time cost: 297.1 sec 
epoch: 32, train loss: 1.110, valid acc: 0.492, test acc: 0.493, time cost: 288.8 sec 
epoch: 33, train loss: 1.076, valid acc: 0.496, test acc: 0.501, time cost: 289.2 sec 
epoch: 34, train loss: 1.052, valid acc: 0.498, test acc: 0.499, time cost: 287.8 sec 
epoch: 35, train loss: 1.030, valid acc: 0.490, test acc: 0.492, time cost: 288.1 sec 
epoch: 36, train loss: 1.003, valid acc: 0.484, test acc: 0.490, time cost: 288.0 sec 
epoch: 37, train loss: 0.976, valid acc: 0.483, test acc: 0.485, time cost: 292.3 sec 
epoch: 38, train loss: 0.956, valid acc: 0.486, test acc: 0.490, time cost: 295.8 sec 
epoch: 39, train loss: 0.922, valid acc: 0.490, test acc: 0.494, time cost: 295.4 sec 
epoch: 40, train loss: 0.903, valid acc: 0.476, test acc: 0.472, time cost: 287.8 sec 
epoch: 41, train loss: 0.883, valid acc: 0.481, test acc: 0.478, time cost: 288.6 sec 
epoch: 42, train loss: 0.852, valid acc: 0.461, test acc: 0.462, time cost: 287.1 sec 
epoch: 43, train loss: 0.829, valid acc: 0.464, test acc: 0.466, time cost: 287.9 sec 
epoch: 44, train loss: 0.804, valid acc: 0.471, test acc: 0.476, time cost: 287.9 sec 
epoch: 45, train loss: 0.777, valid acc: 0.450, test acc: 0.451, time cost: 293.9 sec 
epoch: 46, train loss: 0.750, valid acc: 0.452, test acc: 0.455, time cost: 296.5 sec 
epoch: 47, train loss: 0.724, valid acc: 0.458, test acc: 0.458, time cost: 293.4 sec 
epoch: 48, train loss: 0.709, valid acc: 0.455, test acc: 0.456, time cost: 289.5 sec 
epoch: 49, train loss: 0.686, valid acc: 0.458, test acc: 0.464, time cost: 288.1 sec 
epoch: 50, train loss: 0.659, valid acc: 0.468, test acc: 0.466, time cost: 288.3 sec 
epoch: 51, train loss: 0.639, valid acc: 0.451, test acc: 0.455, time cost: 287.3 sec 
epoch: 52, train loss: 0.630, valid acc: 0.454, test acc: 0.458, time cost: 288.5 sec 
epoch: 53, train loss: 0.607, valid acc: 0.464, test acc: 0.461, time cost: 294.9 sec 
epoch: 54, train loss: 0.576, valid acc: 0.469, test acc: 0.468, time cost: 296.6 sec 
epoch: 55, train loss: 0.568, valid acc: 0.457, test acc: 0.459, time cost: 292.9 sec 
epoch: 56, train loss: 0.554, valid acc: 0.447, test acc: 0.451, time cost: 287.9 sec 
epoch: 57, train loss: 0.529, valid acc: 0.475, test acc: 0.476, time cost: 288.7 sec 
epoch: 58, train loss: 0.511, valid acc: 0.445, test acc: 0.449, time cost: 288.8 sec 
epoch: 59, train loss: 0.508, valid acc: 0.456, test acc: 0.461, time cost: 287.8 sec 
epoch: 60, train loss: 0.488, valid acc: 0.456, test acc: 0.454, time cost: 288.3 sec 
epoch: 61, train loss: 0.402, valid acc: 0.465, test acc: 0.463, time cost: 295.8 sec 
epoch: 62, train loss: 0.366, valid acc: 0.457, test acc: 0.463, time cost: 296.6 sec 
epoch: 63, train loss: 0.349, valid acc: 0.464, test acc: 0.466, time cost: 291.5 sec 
epoch: 64, train loss: 0.347, valid acc: 0.465, test acc: 0.465, time cost: 288.1 sec 
epoch: 65, train loss: 0.334, valid acc: 0.459, test acc: 0.459, time cost: 287.3 sec 
epoch: 66, train loss: 0.328, valid acc: 0.460, test acc: 0.463, time cost: 287.7 sec 
epoch: 67, train loss: 0.324, valid acc: 0.463, test acc: 0.465, time cost: 288.2 sec 
epoch: 68, train loss: 0.319, valid acc: 0.464, test acc: 0.461, time cost: 288.7 sec 
epoch: 69, train loss: 0.311, valid acc: 0.458, test acc: 0.465, time cost: 296.4 sec 
epoch: 70, train loss: 0.307, valid acc: 0.462, test acc: 0.466, time cost: 295.5 sec 
