epoch: 1, train loss: 1.999, valid acc: 0.319, test acc: 0.313, time cost: 40.6 sec 
epoch: 2, train loss: 1.767, valid acc: 0.383, test acc: 0.396, time cost: 40.7 sec 
epoch: 3, train loss: 1.636, valid acc: 0.478, test acc: 0.483, time cost: 41.0 sec 
epoch: 4, train loss: 1.567, valid acc: 0.517, test acc: 0.521, time cost: 38.9 sec 
epoch: 5, train loss: 1.525, valid acc: 0.506, test acc: 0.514, time cost: 38.2 sec 
epoch: 6, train loss: 1.496, valid acc: 0.552, test acc: 0.550, time cost: 38.2 sec 
epoch: 7, train loss: 1.467, valid acc: 0.570, test acc: 0.571, time cost: 38.4 sec 
epoch: 8, train loss: 1.451, valid acc: 0.557, test acc: 0.566, time cost: 38.1 sec 
epoch: 9, train loss: 1.434, valid acc: 0.540, test acc: 0.549, time cost: 38.1 sec 
epoch: 10, train loss: 1.430, valid acc: 0.575, test acc: 0.579, time cost: 38.2 sec 
epoch: 11, train loss: 1.409, valid acc: 0.567, test acc: 0.573, time cost: 38.0 sec 
epoch: 12, train loss: 1.398, valid acc: 0.561, test acc: 0.572, time cost: 37.9 sec 
epoch: 13, train loss: 1.394, valid acc: 0.608, test acc: 0.619, time cost: 38.2 sec 
epoch: 14, train loss: 1.381, valid acc: 0.586, test acc: 0.591, time cost: 37.9 sec 
epoch: 15, train loss: 1.373, valid acc: 0.579, test acc: 0.588, time cost: 37.9 sec 
epoch: 16, train loss: 1.369, valid acc: 0.571, test acc: 0.567, time cost: 38.0 sec 
epoch: 17, train loss: 1.360, valid acc: 0.586, test acc: 0.590, time cost: 37.9 sec 
epoch: 18, train loss: 1.359, valid acc: 0.593, test acc: 0.600, time cost: 37.8 sec 
epoch: 19, train loss: 1.350, valid acc: 0.614, test acc: 0.623, time cost: 38.5 sec 
epoch: 20, train loss: 1.350, valid acc: 0.611, test acc: 0.612, time cost: 38.0 sec 
epoch: 21, train loss: 1.334, valid acc: 0.592, test acc: 0.602, time cost: 37.9 sec 
epoch: 22, train loss: 1.335, valid acc: 0.607, test acc: 0.618, time cost: 37.8 sec 
epoch: 23, train loss: 1.334, valid acc: 0.608, test acc: 0.613, time cost: 37.9 sec 
epoch: 24, train loss: 1.325, valid acc: 0.610, test acc: 0.613, time cost: 38.1 sec 
epoch: 25, train loss: 1.322, valid acc: 0.612, test acc: 0.608, time cost: 37.9 sec 
epoch: 26, train loss: 1.315, valid acc: 0.598, test acc: 0.603, time cost: 37.9 sec 
epoch: 27, train loss: 1.310, valid acc: 0.609, test acc: 0.611, time cost: 37.9 sec 
epoch: 28, train loss: 1.307, valid acc: 0.570, test acc: 0.572, time cost: 37.9 sec 
epoch: 29, train loss: 1.299, valid acc: 0.587, test acc: 0.592, time cost: 38.2 sec 
epoch: 30, train loss: 1.300, valid acc: 0.615, test acc: 0.617, time cost: 38.8 sec 
epoch: 31, train loss: 1.200, valid acc: 0.643, test acc: 0.654, time cost: 38.9 sec 
epoch: 32, train loss: 1.163, valid acc: 0.647, test acc: 0.655, time cost: 38.6 sec 
epoch: 33, train loss: 1.149, valid acc: 0.643, test acc: 0.651, time cost: 38.4 sec 
epoch: 34, train loss: 1.137, valid acc: 0.645, test acc: 0.656, time cost: 37.9 sec 
epoch: 35, train loss: 1.121, valid acc: 0.639, test acc: 0.645, time cost: 37.7 sec 
epoch: 36, train loss: 1.107, valid acc: 0.633, test acc: 0.646, time cost: 37.7 sec 
epoch: 37, train loss: 1.096, valid acc: 0.639, test acc: 0.647, time cost: 37.8 sec 
epoch: 38, train loss: 1.085, valid acc: 0.629, test acc: 0.638, time cost: 38.1 sec 
epoch: 39, train loss: 1.072, valid acc: 0.628, test acc: 0.634, time cost: 38.2 sec 
epoch: 40, train loss: 1.058, valid acc: 0.623, test acc: 0.631, time cost: 38.1 sec 
epoch: 41, train loss: 1.041, valid acc: 0.623, test acc: 0.635, time cost: 38.4 sec 
