epoch: 1, train loss: 1.959, valid acc: 0.363, test acc: 0.372, time cost: 45.4 sec 
epoch: 2, train loss: 1.760, valid acc: 0.423, test acc: 0.432, time cost: 45.3 sec 
epoch: 3, train loss: 1.653, valid acc: 0.465, test acc: 0.473, time cost: 45.6 sec 
epoch: 4, train loss: 1.600, valid acc: 0.479, test acc: 0.487, time cost: 45.4 sec 
epoch: 5, train loss: 1.564, valid acc: 0.516, test acc: 0.513, time cost: 46.5 sec 
epoch: 6, train loss: 1.528, valid acc: 0.524, test acc: 0.527, time cost: 45.2 sec 
epoch: 7, train loss: 1.509, valid acc: 0.532, test acc: 0.536, time cost: 45.3 sec 
epoch: 8, train loss: 1.484, valid acc: 0.526, test acc: 0.531, time cost: 45.4 sec 
epoch: 9, train loss: 1.470, valid acc: 0.535, test acc: 0.538, time cost: 45.3 sec 
epoch: 10, train loss: 1.456, valid acc: 0.538, test acc: 0.541, time cost: 45.2 sec 
epoch: 11, train loss: 1.440, valid acc: 0.542, test acc: 0.547, time cost: 45.4 sec 
epoch: 12, train loss: 1.429, valid acc: 0.549, test acc: 0.553, time cost: 45.3 sec 
epoch: 13, train loss: 1.420, valid acc: 0.545, test acc: 0.549, time cost: 45.2 sec 
epoch: 14, train loss: 1.407, valid acc: 0.528, test acc: 0.534, time cost: 45.8 sec 
epoch: 15, train loss: 1.395, valid acc: 0.541, test acc: 0.544, time cost: 44.8 sec 
epoch: 16, train loss: 1.381, valid acc: 0.536, test acc: 0.539, time cost: 44.9 sec 
epoch: 17, train loss: 1.377, valid acc: 0.547, test acc: 0.545, time cost: 44.6 sec 
epoch: 18, train loss: 1.370, valid acc: 0.558, test acc: 0.559, time cost: 45.3 sec 
epoch: 19, train loss: 1.350, valid acc: 0.549, test acc: 0.548, time cost: 45.2 sec 
epoch: 20, train loss: 1.347, valid acc: 0.559, test acc: 0.556, time cost: 45.3 sec 
epoch: 21, train loss: 1.337, valid acc: 0.553, test acc: 0.556, time cost: 44.9 sec 
epoch: 22, train loss: 1.324, valid acc: 0.530, test acc: 0.531, time cost: 45.3 sec 
epoch: 23, train loss: 1.318, valid acc: 0.545, test acc: 0.549, time cost: 45.0 sec 
epoch: 24, train loss: 1.306, valid acc: 0.541, test acc: 0.548, time cost: 45.5 sec 
epoch: 25, train loss: 1.298, valid acc: 0.527, test acc: 0.523, time cost: 45.3 sec 
epoch: 26, train loss: 1.280, valid acc: 0.533, test acc: 0.531, time cost: 45.2 sec 
epoch: 27, train loss: 1.270, valid acc: 0.532, test acc: 0.537, time cost: 44.8 sec 
epoch: 28, train loss: 1.256, valid acc: 0.524, test acc: 0.522, time cost: 45.1 sec 
epoch: 29, train loss: 1.244, valid acc: 0.528, test acc: 0.536, time cost: 44.8 sec 
epoch: 30, train loss: 1.236, valid acc: 0.508, test acc: 0.513, time cost: 45.8 sec 
epoch: 31, train loss: 1.094, valid acc: 0.505, test acc: 0.508, time cost: 44.8 sec 
epoch: 32, train loss: 1.043, valid acc: 0.499, test acc: 0.506, time cost: 45.0 sec 
epoch: 33, train loss: 1.007, valid acc: 0.499, test acc: 0.501, time cost: 45.0 sec 
epoch: 34, train loss: 0.982, valid acc: 0.497, test acc: 0.499, time cost: 44.8 sec 
epoch: 35, train loss: 0.960, valid acc: 0.490, test acc: 0.489, time cost: 45.2 sec 
epoch: 36, train loss: 0.937, valid acc: 0.497, test acc: 0.498, time cost: 44.8 sec 
epoch: 37, train loss: 0.910, valid acc: 0.487, test acc: 0.486, time cost: 45.3 sec 
epoch: 38, train loss: 0.890, valid acc: 0.485, test acc: 0.484, time cost: 45.1 sec 
epoch: 39, train loss: 0.866, valid acc: 0.488, test acc: 0.488, time cost: 44.8 sec 
epoch: 40, train loss: 0.834, valid acc: 0.482, test acc: 0.484, time cost: 45.0 sec 
epoch: 41, train loss: 0.814, valid acc: 0.469, test acc: 0.473, time cost: 45.3 sec 
epoch: 42, train loss: 0.784, valid acc: 0.474, test acc: 0.480, time cost: 44.7 sec 
epoch: 43, train loss: 0.766, valid acc: 0.485, test acc: 0.487, time cost: 45.1 sec 
epoch: 44, train loss: 0.738, valid acc: 0.480, test acc: 0.478, time cost: 45.1 sec 
epoch: 45, train loss: 0.715, valid acc: 0.471, test acc: 0.473, time cost: 45.1 sec 
