epoch: 1, train loss: 1.434, valid acc: 0.494, test acc: 0.501, time cost: 353.3 sec 
epoch: 2, train loss: 0.975, valid acc: 0.608, test acc: 0.611, time cost: 354.1 sec 
epoch: 3, train loss: 0.789, valid acc: 0.653, test acc: 0.652, time cost: 349.0 sec 
epoch: 4, train loss: 0.670, valid acc: 0.683, test acc: 0.685, time cost: 344.3 sec 
epoch: 5, train loss: 0.592, valid acc: 0.672, test acc: 0.674, time cost: 342.2 sec 
epoch: 6, train loss: 0.543, valid acc: 0.708, test acc: 0.704, time cost: 342.5 sec 
epoch: 7, train loss: 0.507, valid acc: 0.694, test acc: 0.699, time cost: 347.0 sec 
epoch: 8, train loss: 0.472, valid acc: 0.722, test acc: 0.723, time cost: 354.2 sec 
epoch: 9, train loss: 0.454, valid acc: 0.711, test acc: 0.703, time cost: 354.5 sec 
epoch: 10, train loss: 0.425, valid acc: 0.722, test acc: 0.718, time cost: 354.0 sec 
epoch: 11, train loss: 0.409, valid acc: 0.736, test acc: 0.735, time cost: 354.2 sec 
epoch: 12, train loss: 0.393, valid acc: 0.715, test acc: 0.713, time cost: 356.6 sec 
epoch: 13, train loss: 0.373, valid acc: 0.739, test acc: 0.733, time cost: 355.7 sec 
epoch: 14, train loss: 0.366, valid acc: 0.720, test acc: 0.725, time cost: 354.7 sec 
epoch: 15, train loss: 0.344, valid acc: 0.744, test acc: 0.741, time cost: 353.4 sec 
epoch: 16, train loss: 0.342, valid acc: 0.748, test acc: 0.744, time cost: 355.8 sec 
epoch: 17, train loss: 0.329, valid acc: 0.734, test acc: 0.733, time cost: 356.9 sec 
epoch: 18, train loss: 0.325, valid acc: 0.736, test acc: 0.729, time cost: 355.9 sec 
epoch: 19, train loss: 0.309, valid acc: 0.742, test acc: 0.739, time cost: 355.3 sec 
epoch: 20, train loss: 0.302, valid acc: 0.737, test acc: 0.735, time cost: 354.0 sec 
epoch: 21, train loss: 0.296, valid acc: 0.741, test acc: 0.740, time cost: 355.9 sec 
epoch: 22, train loss: 0.282, valid acc: 0.740, test acc: 0.739, time cost: 356.2 sec 
epoch: 23, train loss: 0.285, valid acc: 0.746, test acc: 0.747, time cost: 356.8 sec 
epoch: 24, train loss: 0.275, valid acc: 0.735, test acc: 0.731, time cost: 356.0 sec 
epoch: 25, train loss: 0.275, valid acc: 0.741, test acc: 0.743, time cost: 353.2 sec 
epoch: 26, train loss: 0.262, valid acc: 0.744, test acc: 0.743, time cost: 354.7 sec 
epoch: 27, train loss: 0.260, valid acc: 0.740, test acc: 0.739, time cost: 355.4 sec 
epoch: 28, train loss: 0.249, valid acc: 0.748, test acc: 0.745, time cost: 355.4 sec 
epoch: 29, train loss: 0.251, valid acc: 0.751, test acc: 0.749, time cost: 353.4 sec 
epoch: 30, train loss: 0.247, valid acc: 0.735, test acc: 0.733, time cost: 354.5 sec 
epoch: 31, train loss: 0.198, valid acc: 0.754, test acc: 0.753, time cost: 355.7 sec 
epoch: 32, train loss: 0.176, valid acc: 0.757, test acc: 0.755, time cost: 355.0 sec 
epoch: 33, train loss: 0.172, valid acc: 0.755, test acc: 0.754, time cost: 272.1 sec 
epoch: 34, train loss: 0.164, valid acc: 0.756, test acc: 0.755, time cost: 206.7 sec 
epoch: 35, train loss: 0.162, valid acc: 0.754, test acc: 0.756, time cost: 206.8 sec 
epoch: 36, train loss: 0.158, valid acc: 0.758, test acc: 0.753, time cost: 207.0 sec 
epoch: 37, train loss: 0.157, valid acc: 0.759, test acc: 0.755, time cost: 206.6 sec 
epoch: 38, train loss: 0.158, valid acc: 0.752, test acc: 0.752, time cost: 206.8 sec 
