epoch: 1, train loss: 1.509, valid acc: 0.447, test acc: 0.451, time cost: 217.5 sec 
epoch: 2, train loss: 1.076, valid acc: 0.511, test acc: 0.512, time cost: 218.1 sec 
epoch: 3, train loss: 0.917, valid acc: 0.532, test acc: 0.535, time cost: 218.4 sec 
epoch: 4, train loss: 0.830, valid acc: 0.559, test acc: 0.563, time cost: 218.3 sec 
epoch: 5, train loss: 0.787, valid acc: 0.553, test acc: 0.556, time cost: 218.6 sec 
epoch: 6, train loss: 0.747, valid acc: 0.569, test acc: 0.574, time cost: 218.7 sec 
epoch: 7, train loss: 0.714, valid acc: 0.585, test acc: 0.592, time cost: 218.6 sec 
epoch: 8, train loss: 0.685, valid acc: 0.567, test acc: 0.573, time cost: 218.2 sec 
epoch: 9, train loss: 0.681, valid acc: 0.585, test acc: 0.586, time cost: 218.3 sec 
epoch: 10, train loss: 0.666, valid acc: 0.573, test acc: 0.578, time cost: 218.1 sec 
epoch: 11, train loss: 0.654, valid acc: 0.569, test acc: 0.572, time cost: 217.8 sec 
epoch: 12, train loss: 0.641, valid acc: 0.569, test acc: 0.572, time cost: 218.1 sec 
epoch: 13, train loss: 0.629, valid acc: 0.589, test acc: 0.594, time cost: 218.2 sec 
epoch: 14, train loss: 0.628, valid acc: 0.579, test acc: 0.589, time cost: 218.4 sec 
epoch: 15, train loss: 0.619, valid acc: 0.589, test acc: 0.596, time cost: 217.8 sec 
epoch: 16, train loss: 0.616, valid acc: 0.578, test acc: 0.581, time cost: 217.3 sec 
epoch: 17, train loss: 0.614, valid acc: 0.575, test acc: 0.579, time cost: 218.0 sec 
epoch: 18, train loss: 0.607, valid acc: 0.590, test acc: 0.597, time cost: 217.8 sec 
epoch: 19, train loss: 0.610, valid acc: 0.582, test acc: 0.586, time cost: 217.6 sec 
epoch: 20, train loss: 0.604, valid acc: 0.576, test acc: 0.577, time cost: 217.6 sec 
epoch: 21, train loss: 0.598, valid acc: 0.589, test acc: 0.593, time cost: 217.8 sec 
epoch: 22, train loss: 0.591, valid acc: 0.590, test acc: 0.590, time cost: 217.2 sec 
epoch: 23, train loss: 0.598, valid acc: 0.578, test acc: 0.585, time cost: 218.4 sec 
epoch: 24, train loss: 0.586, valid acc: 0.582, test acc: 0.585, time cost: 218.1 sec 
epoch: 25, train loss: 0.587, valid acc: 0.595, test acc: 0.595, time cost: 217.6 sec 
epoch: 26, train loss: 0.584, valid acc: 0.590, test acc: 0.593, time cost: 217.9 sec 
epoch: 27, train loss: 0.585, valid acc: 0.593, test acc: 0.601, time cost: 218.0 sec 
epoch: 28, train loss: 0.581, valid acc: 0.580, test acc: 0.584, time cost: 218.2 sec 
epoch: 29, train loss: 0.585, valid acc: 0.573, test acc: 0.577, time cost: 218.0 sec 
epoch: 30, train loss: 0.576, valid acc: 0.585, test acc: 0.589, time cost: 217.6 sec 
epoch: 31, train loss: 0.497, valid acc: 0.593, test acc: 0.597, time cost: 218.4 sec 
epoch: 32, train loss: 0.470, valid acc: 0.590, test acc: 0.592, time cost: 218.2 sec 
epoch: 33, train loss: 0.461, valid acc: 0.592, test acc: 0.597, time cost: 217.6 sec 
epoch: 34, train loss: 0.465, valid acc: 0.595, test acc: 0.601, time cost: 217.9 sec 
epoch: 35, train loss: 0.456, valid acc: 0.592, test acc: 0.597, time cost: 217.8 sec 
epoch: 36, train loss: 0.450, valid acc: 0.591, test acc: 0.598, time cost: 217.8 sec 
epoch: 37, train loss: 0.446, valid acc: 0.593, test acc: 0.600, time cost: 218.0 sec 
epoch: 38, train loss: 0.444, valid acc: 0.595, test acc: 0.598, time cost: 217.5 sec 
epoch: 39, train loss: 0.441, valid acc: 0.591, test acc: 0.598, time cost: 217.9 sec 
epoch: 40, train loss: 0.442, valid acc: 0.594, test acc: 0.598, time cost: 218.8 sec 
epoch: 41, train loss: 0.434, valid acc: 0.594, test acc: 0.596, time cost: 218.1 sec 
epoch: 42, train loss: 0.437, valid acc: 0.592, test acc: 0.595, time cost: 218.0 sec 
epoch: 43, train loss: 0.433, valid acc: 0.590, test acc: 0.592, time cost: 217.9 sec 
epoch: 44, train loss: 0.432, valid acc: 0.591, test acc: 0.594, time cost: 217.7 sec 
epoch: 45, train loss: 0.436, valid acc: 0.589, test acc: 0.592, time cost: 218.2 sec 
