epoch: 1, train loss: 2.313, valid acc: 0.192, test acc: 0.189, time cost: 26.3 sec 
epoch: 2, train loss: 2.283, valid acc: 0.256, test acc: 0.247, time cost: 26.1 sec 
epoch: 3, train loss: 2.264, valid acc: 0.294, test acc: 0.281, time cost: 25.6 sec 
epoch: 4, train loss: 2.263, valid acc: 0.287, test acc: 0.278, time cost: 26.5 sec 
epoch: 5, train loss: 2.257, valid acc: 0.311, test acc: 0.315, time cost: 26.1 sec 
epoch: 6, train loss: 2.248, valid acc: 0.313, test acc: 0.308, time cost: 26.3 sec 
epoch: 7, train loss: 2.243, valid acc: 0.352, test acc: 0.343, time cost: 26.6 sec 
epoch: 8, train loss: 2.236, valid acc: 0.360, test acc: 0.346, time cost: 26.3 sec 
epoch: 9, train loss: 2.233, valid acc: 0.342, test acc: 0.330, time cost: 26.1 sec 
epoch: 10, train loss: 2.232, valid acc: 0.363, test acc: 0.350, time cost: 26.2 sec 
epoch: 11, train loss: 2.224, valid acc: 0.363, test acc: 0.348, time cost: 26.0 sec 
epoch: 12, train loss: 2.223, valid acc: 0.381, test acc: 0.366, time cost: 26.4 sec 
epoch: 13, train loss: 2.218, valid acc: 0.408, test acc: 0.391, time cost: 26.4 sec 
epoch: 14, train loss: 2.214, valid acc: 0.391, test acc: 0.368, time cost: 26.5 sec 
epoch: 15, train loss: 2.207, valid acc: 0.412, test acc: 0.391, time cost: 26.3 sec 
epoch: 16, train loss: 2.202, valid acc: 0.433, test acc: 0.408, time cost: 26.5 sec 
epoch: 17, train loss: 2.201, valid acc: 0.407, test acc: 0.383, time cost: 26.2 sec 
epoch: 18, train loss: 2.188, valid acc: 0.424, test acc: 0.399, time cost: 26.4 sec 
epoch: 19, train loss: 2.192, valid acc: 0.412, test acc: 0.395, time cost: 26.1 sec 
epoch: 20, train loss: 2.182, valid acc: 0.419, test acc: 0.398, time cost: 26.5 sec 
epoch: 21, train loss: 2.178, valid acc: 0.442, test acc: 0.410, time cost: 26.8 sec 
epoch: 22, train loss: 2.163, valid acc: 0.417, test acc: 0.403, time cost: 26.3 sec 
epoch: 23, train loss: 2.163, valid acc: 0.433, test acc: 0.402, time cost: 26.5 sec 
epoch: 24, train loss: 2.148, valid acc: 0.415, test acc: 0.390, time cost: 26.3 sec 
epoch: 25, train loss: 2.146, valid acc: 0.413, test acc: 0.386, time cost: 26.4 sec 
epoch: 26, train loss: 2.141, valid acc: 0.431, test acc: 0.392, time cost: 26.2 sec 
