epoch: 1, train loss: 1.821, valid acc: 0.451, test acc: 0.456, time cost: 49.9 sec 
epoch: 2, train loss: 1.602, valid acc: 0.477, test acc: 0.481, time cost: 73.8 sec 
epoch: 3, train loss: 1.534, valid acc: 0.527, test acc: 0.525, time cost: 71.3 sec 
epoch: 4, train loss: 1.496, valid acc: 0.525, test acc: 0.519, time cost: 72.0 sec 
epoch: 5, train loss: 1.465, valid acc: 0.543, test acc: 0.543, time cost: 70.8 sec 
epoch: 6, train loss: 1.442, valid acc: 0.553, test acc: 0.556, time cost: 72.0 sec 
epoch: 7, train loss: 1.425, valid acc: 0.556, test acc: 0.567, time cost: 72.4 sec 
epoch: 8, train loss: 1.403, valid acc: 0.562, test acc: 0.569, time cost: 71.2 sec 
epoch: 9, train loss: 1.395, valid acc: 0.575, test acc: 0.574, time cost: 72.0 sec 
epoch: 10, train loss: 1.378, valid acc: 0.561, test acc: 0.559, time cost: 73.0 sec 
epoch: 11, train loss: 1.372, valid acc: 0.572, test acc: 0.572, time cost: 73.7 sec 
epoch: 12, train loss: 1.360, valid acc: 0.575, test acc: 0.578, time cost: 73.1 sec 
epoch: 13, train loss: 1.346, valid acc: 0.567, test acc: 0.573, time cost: 71.8 sec 
epoch: 14, train loss: 1.336, valid acc: 0.555, test acc: 0.556, time cost: 71.4 sec 
epoch: 15, train loss: 1.328, valid acc: 0.577, test acc: 0.581, time cost: 72.3 sec 
epoch: 16, train loss: 1.317, valid acc: 0.568, test acc: 0.570, time cost: 71.9 sec 
epoch: 17, train loss: 1.305, valid acc: 0.557, test acc: 0.561, time cost: 70.7 sec 
epoch: 18, train loss: 1.296, valid acc: 0.567, test acc: 0.566, time cost: 68.6 sec 
epoch: 19, train loss: 1.281, valid acc: 0.552, test acc: 0.554, time cost: 69.2 sec 
epoch: 20, train loss: 1.271, valid acc: 0.569, test acc: 0.565, time cost: 68.2 sec 
epoch: 21, train loss: 1.262, valid acc: 0.559, test acc: 0.556, time cost: 69.0 sec 
epoch: 22, train loss: 1.251, valid acc: 0.580, test acc: 0.579, time cost: 71.4 sec 
epoch: 23, train loss: 1.240, valid acc: 0.574, test acc: 0.571, time cost: 71.6 sec 
epoch: 24, train loss: 1.230, valid acc: 0.565, test acc: 0.570, time cost: 71.3 sec 
epoch: 25, train loss: 1.213, valid acc: 0.560, test acc: 0.565, time cost: 70.9 sec 
epoch: 26, train loss: 1.202, valid acc: 0.569, test acc: 0.568, time cost: 71.0 sec 
epoch: 27, train loss: 1.186, valid acc: 0.545, test acc: 0.539, time cost: 73.1 sec 
epoch: 28, train loss: 1.173, valid acc: 0.550, test acc: 0.554, time cost: 71.1 sec 
epoch: 29, train loss: 1.168, valid acc: 0.557, test acc: 0.557, time cost: 72.3 sec 
