[0.6931530008453085, 0.6814486326681448, 0.6777939042089985, 0.6841721371261853, 0.6774193548387096, 0.6784426820475847, 0.6857562408223201, 0.6905797101449276, 0.6768901569186876, 0.6833578792341679]
[1183, 1353, 1378, 1371, 1395, 1387, 1362, 1380, 1402, 1358]
[0.6501095690284879, 0.7174447174447175, 0.70625, 0.7022308438409312, 0.7184014869888475, 0.7186654643823264, 0.7175355450236967, 0.7244444444444444, 0.7219770520741394, 0.7258364312267658]
[1369, 814, 960, 1031, 1076, 1109, 1055, 1125, 1133, 1076]
[0.4320785597381342, 0.44556962025316454, 0.47191011235955055, 0.4643734643734644, 0.46373626373626375, 0.45617977528089887, 0.4746136865342163, 0.4820295983086681, 0.46741573033707867, 0.47276688453159044]
[611, 395, 267, 407, 455, 445, 453, 473, 445, 459]
[0.3382663847780127, 0.34310850439882695, 0.37327188940092165, 0.41324921135646686, 0.3516699410609037, 0.35304659498207885, 0.34953271028037386, 0.3530534351145038, 0.36795774647887325, 0.3559027777777778]
[946, 682, 434, 317, 509, 558, 535, 524, 568, 576]
[0.2931937172774869, 0.3665158371040724, 0.4166666666666667, 0.4025974025974026, 0.46, 0.425531914893617, 0.44144144144144143, 0.43119266055045874, 0.4411764705882353, 0.4351851851851852]
[573, 221, 120, 77, 50, 141, 111, 109, 102, 108]
[0.5826923076923077, 0.6357927786499215, 0.6531440162271805, 0.6930091185410334, 0.6933797909407665, 0.6629213483146067, 0.6704545454545454, 0.6770025839793282, 0.654911838790932, 0.671875]
[1040, 637, 493, 329, 287, 178, 352, 387, 397, 384]
[0.6581196581196581, 0.7156626506024096, 0.744408945686901, 0.7773109243697479, 0.8035714285714286, 0.8387096774193549, 0.8770491803278688, 0.8024193548387096, 0.8051470588235294, 0.7872340425531915]
[351, 415, 313, 238, 168, 155, 122, 248, 272, 282]
[0.7586206896551724, 0.8271144278606966, 0.8438948995363215, 0.8752941176470588, 0.9086161879895561, 0.8895027624309392, 0.8902439024390244, 0.9044117647058824, 0.8997912317327766, 0.9037656903765691]
[1073, 804, 647, 425, 383, 362, 328, 272, 479, 478]
[0.7303921568627451, 0.8039430449069004, 0.8103703703703704, 0.8156342182890856, 0.843585237258348, 0.8381294964028777, 0.8600917431192661, 0.8589743589743589, 0.8675496688741722, 0.8676207513416816]
[816, 913, 675, 678, 569, 556, 436, 390, 302, 559]
[0.6017402945113789, 0.6201232032854209, 0.6305309734513275, 0.6522366522366523, 0.6496350364963503, 0.66, 0.6778711484593838, 0.6883468834688347, 0.6964856230031949, 0.6879432624113475]
[1494, 974, 904, 693, 548, 450, 357, 369, 313, 282]
