epoch: 1, train loss: 2.014, valid acc: 0.299, test acc: 0.307, time cost: 38.1 sec 
epoch: 2, train loss: 1.743, valid acc: 0.423, test acc: 0.427, time cost: 38.3 sec 
epoch: 3, train loss: 1.589, valid acc: 0.456, test acc: 0.459, time cost: 38.8 sec 
epoch: 4, train loss: 1.501, valid acc: 0.519, test acc: 0.522, time cost: 39.2 sec 
epoch: 5, train loss: 1.449, valid acc: 0.520, test acc: 0.514, time cost: 38.6 sec 
epoch: 6, train loss: 1.408, valid acc: 0.574, test acc: 0.577, time cost: 38.5 sec 
epoch: 7, train loss: 1.379, valid acc: 0.535, test acc: 0.535, time cost: 38.3 sec 
epoch: 8, train loss: 1.354, valid acc: 0.554, test acc: 0.554, time cost: 38.2 sec 
epoch: 9, train loss: 1.335, valid acc: 0.553, test acc: 0.557, time cost: 38.3 sec 
epoch: 10, train loss: 1.318, valid acc: 0.571, test acc: 0.566, time cost: 38.1 sec 
epoch: 11, train loss: 1.306, valid acc: 0.597, test acc: 0.602, time cost: 38.3 sec 
epoch: 12, train loss: 1.290, valid acc: 0.618, test acc: 0.621, time cost: 38.5 sec 
epoch: 13, train loss: 1.287, valid acc: 0.599, test acc: 0.608, time cost: 38.4 sec 
epoch: 14, train loss: 1.271, valid acc: 0.631, test acc: 0.640, time cost: 38.8 sec 
epoch: 15, train loss: 1.258, valid acc: 0.574, test acc: 0.573, time cost: 38.0 sec 
epoch: 16, train loss: 1.254, valid acc: 0.622, test acc: 0.625, time cost: 37.9 sec 
epoch: 17, train loss: 1.238, valid acc: 0.631, test acc: 0.639, time cost: 38.3 sec 
epoch: 18, train loss: 1.233, valid acc: 0.630, test acc: 0.632, time cost: 38.0 sec 
epoch: 19, train loss: 1.225, valid acc: 0.617, test acc: 0.620, time cost: 37.9 sec 
epoch: 20, train loss: 1.220, valid acc: 0.654, test acc: 0.660, time cost: 38.4 sec 
epoch: 21, train loss: 1.214, valid acc: 0.638, test acc: 0.643, time cost: 38.2 sec 
epoch: 22, train loss: 1.201, valid acc: 0.627, test acc: 0.629, time cost: 38.4 sec 
epoch: 23, train loss: 1.189, valid acc: 0.652, test acc: 0.649, time cost: 38.5 sec 
epoch: 24, train loss: 1.189, valid acc: 0.648, test acc: 0.651, time cost: 38.3 sec 
epoch: 25, train loss: 1.182, valid acc: 0.652, test acc: 0.654, time cost: 38.4 sec 
epoch: 26, train loss: 1.178, valid acc: 0.658, test acc: 0.659, time cost: 38.6 sec 
epoch: 27, train loss: 1.168, valid acc: 0.664, test acc: 0.666, time cost: 38.5 sec 
epoch: 28, train loss: 1.163, valid acc: 0.670, test acc: 0.672, time cost: 38.7 sec 
epoch: 29, train loss: 1.159, valid acc: 0.636, test acc: 0.649, time cost: 38.9 sec 
epoch: 30, train loss: 1.158, valid acc: 0.644, test acc: 0.639, time cost: 40.4 sec 
epoch: 31, train loss: 1.042, valid acc: 0.706, test acc: 0.715, time cost: 39.8 sec 
epoch: 32, train loss: 1.000, valid acc: 0.703, test acc: 0.710, time cost: 38.6 sec 
epoch: 33, train loss: 0.979, valid acc: 0.703, test acc: 0.708, time cost: 38.1 sec 
epoch: 34, train loss: 0.963, valid acc: 0.701, test acc: 0.708, time cost: 38.2 sec 
epoch: 35, train loss: 0.948, valid acc: 0.693, test acc: 0.703, time cost: 38.1 sec 
epoch: 36, train loss: 0.934, valid acc: 0.693, test acc: 0.701, time cost: 38.2 sec 
epoch: 37, train loss: 0.917, valid acc: 0.690, test acc: 0.697, time cost: 38.2 sec 
epoch: 38, train loss: 0.902, valid acc: 0.678, test acc: 0.687, time cost: 38.7 sec 
epoch: 39, train loss: 0.885, valid acc: 0.686, test acc: 0.697, time cost: 38.8 sec 
epoch: 40, train loss: 0.863, valid acc: 0.689, test acc: 0.694, time cost: 38.8 sec 
epoch: 41, train loss: 0.851, valid acc: 0.676, test acc: 0.688, time cost: 38.7 sec 
epoch: 42, train loss: 0.839, valid acc: 0.653, test acc: 0.664, time cost: 38.2 sec 
epoch: 43, train loss: 0.819, valid acc: 0.665, test acc: 0.680, time cost: 38.0 sec 
epoch: 44, train loss: 0.806, valid acc: 0.662, test acc: 0.673, time cost: 38.0 sec 
epoch: 45, train loss: 0.783, valid acc: 0.658, test acc: 0.659, time cost: 38.1 sec 
epoch: 46, train loss: 0.767, valid acc: 0.663, test acc: 0.672, time cost: 38.4 sec 
epoch: 47, train loss: 0.747, valid acc: 0.648, test acc: 0.657, time cost: 38.3 sec 
epoch: 48, train loss: 0.727, valid acc: 0.650, test acc: 0.659, time cost: 38.3 sec 
epoch: 49, train loss: 0.706, valid acc: 0.632, test acc: 0.644, time cost: 38.4 sec 
epoch: 50, train loss: 0.693, valid acc: 0.642, test acc: 0.647, time cost: 38.2 sec 
epoch: 51, train loss: 0.555, valid acc: 0.645, test acc: 0.643, time cost: 38.3 sec 
epoch: 52, train loss: 0.478, valid acc: 0.635, test acc: 0.634, time cost: 39.8 sec 
epoch: 53, train loss: 0.448, valid acc: 0.631, test acc: 0.632, time cost: 40.0 sec 
epoch: 54, train loss: 0.427, valid acc: 0.633, test acc: 0.635, time cost: 40.1 sec 
epoch: 55, train loss: 0.409, valid acc: 0.627, test acc: 0.630, time cost: 38.8 sec 
epoch: 56, train loss: 0.392, valid acc: 0.619, test acc: 0.624, time cost: 38.6 sec 
epoch: 57, train loss: 0.374, valid acc: 0.617, test acc: 0.619, time cost: 38.7 sec 
epoch: 58, train loss: 0.355, valid acc: 0.617, test acc: 0.615, time cost: 38.7 sec 
epoch: 59, train loss: 0.334, valid acc: 0.614, test acc: 0.618, time cost: 38.7 sec 
epoch: 60, train loss: 0.328, valid acc: 0.610, test acc: 0.612, time cost: 38.5 sec 
