epoch: 1, train loss: 4.543, valid acc: 0.257, test acc: 0.253, time cost: 82.0 sec 
epoch: 2, train loss: 4.454, valid acc: 0.321, test acc: 0.323, time cost: 83.6 sec 
epoch: 3, train loss: 4.416, valid acc: 0.359, test acc: 0.366, time cost: 81.8 sec 
epoch: 4, train loss: 4.376, valid acc: 0.384, test acc: 0.396, time cost: 81.9 sec 
epoch: 5, train loss: 4.334, valid acc: 0.450, test acc: 0.456, time cost: 83.6 sec 
epoch: 6, train loss: 4.303, valid acc: 0.473, test acc: 0.473, time cost: 81.9 sec 
epoch: 7, train loss: 4.259, valid acc: 0.501, test acc: 0.502, time cost: 81.9 sec 
epoch: 8, train loss: 4.231, valid acc: 0.525, test acc: 0.523, time cost: 82.1 sec 
epoch: 9, train loss: 4.191, valid acc: 0.563, test acc: 0.567, time cost: 98.0 sec 
epoch: 10, train loss: 4.174, valid acc: 0.589, test acc: 0.584, time cost: 98.0 sec 
epoch: 11, train loss: 4.133, valid acc: 0.626, test acc: 0.620, time cost: 98.0 sec 
epoch: 12, train loss: 4.127, valid acc: 0.645, test acc: 0.642, time cost: 98.0 sec 
epoch: 13, train loss: 4.097, valid acc: 0.599, test acc: 0.600, time cost: 98.1 sec 
epoch: 14, train loss: 4.072, valid acc: 0.633, test acc: 0.626, time cost: 98.0 sec 
epoch: 15, train loss: 4.052, valid acc: 0.683, test acc: 0.672, time cost: 98.0 sec 
epoch: 16, train loss: 4.033, valid acc: 0.664, test acc: 0.658, time cost: 98.1 sec 
epoch: 17, train loss: 4.026, valid acc: 0.700, test acc: 0.697, time cost: 98.0 sec 
epoch: 18, train loss: 4.017, valid acc: 0.706, test acc: 0.698, time cost: 97.9 sec 
epoch: 19, train loss: 3.995, valid acc: 0.719, test acc: 0.712, time cost: 97.9 sec 
epoch: 20, train loss: 3.991, valid acc: 0.682, test acc: 0.677, time cost: 97.9 sec 
epoch: 21, train loss: 3.985, valid acc: 0.731, test acc: 0.729, time cost: 98.0 sec 
epoch: 22, train loss: 3.975, valid acc: 0.733, test acc: 0.734, time cost: 97.9 sec 
epoch: 23, train loss: 3.960, valid acc: 0.727, test acc: 0.714, time cost: 98.0 sec 
epoch: 24, train loss: 3.958, valid acc: 0.684, test acc: 0.681, time cost: 98.0 sec 
epoch: 25, train loss: 3.949, valid acc: 0.759, test acc: 0.755, time cost: 97.9 sec 
epoch: 26, train loss: 3.929, valid acc: 0.756, test acc: 0.746, time cost: 97.9 sec 
epoch: 27, train loss: 3.928, valid acc: 0.762, test acc: 0.758, time cost: 98.0 sec 
epoch: 28, train loss: 3.938, valid acc: 0.756, test acc: 0.753, time cost: 97.8 sec 
epoch: 29, train loss: 3.917, valid acc: 0.749, test acc: 0.744, time cost: 98.0 sec 
epoch: 30, train loss: 3.825, valid acc: 0.828, test acc: 0.819, time cost: 98.0 sec 
epoch: 31, train loss: 3.789, valid acc: 0.830, test acc: 0.824, time cost: 98.0 sec 
epoch: 32, train loss: 3.773, valid acc: 0.839, test acc: 0.832, time cost: 98.0 sec 
epoch: 33, train loss: 3.753, valid acc: 0.836, test acc: 0.831, time cost: 98.0 sec 
epoch: 34, train loss: 3.744, valid acc: 0.839, test acc: 0.829, time cost: 97.9 sec 
