epoch: 1, train loss: 4.545, valid acc: 0.256, test acc: 0.257, time cost: 81.7 sec 
epoch: 2, train loss: 4.449, valid acc: 0.319, test acc: 0.320, time cost: 83.1 sec 
epoch: 3, train loss: 4.404, valid acc: 0.387, test acc: 0.386, time cost: 81.7 sec 
epoch: 4, train loss: 4.363, valid acc: 0.434, test acc: 0.431, time cost: 81.1 sec 
epoch: 5, train loss: 4.331, valid acc: 0.482, test acc: 0.473, time cost: 91.9 sec 
epoch: 6, train loss: 4.291, valid acc: 0.489, test acc: 0.479, time cost: 98.0 sec 
epoch: 7, train loss: 4.253, valid acc: 0.551, test acc: 0.554, time cost: 97.9 sec 
epoch: 8, train loss: 4.223, valid acc: 0.532, test acc: 0.526, time cost: 97.9 sec 
epoch: 9, train loss: 4.186, valid acc: 0.576, test acc: 0.570, time cost: 97.7 sec 
epoch: 10, train loss: 4.174, valid acc: 0.600, test acc: 0.594, time cost: 98.0 sec 
epoch: 11, train loss: 4.136, valid acc: 0.622, test acc: 0.619, time cost: 97.9 sec 
epoch: 12, train loss: 4.132, valid acc: 0.565, test acc: 0.560, time cost: 98.0 sec 
epoch: 13, train loss: 4.108, valid acc: 0.633, test acc: 0.634, time cost: 97.9 sec 
epoch: 14, train loss: 4.083, valid acc: 0.574, test acc: 0.562, time cost: 97.9 sec 
epoch: 15, train loss: 4.062, valid acc: 0.675, test acc: 0.672, time cost: 98.0 sec 
epoch: 16, train loss: 4.046, valid acc: 0.656, test acc: 0.651, time cost: 98.0 sec 
epoch: 17, train loss: 4.033, valid acc: 0.701, test acc: 0.698, time cost: 98.0 sec 
epoch: 18, train loss: 4.023, valid acc: 0.705, test acc: 0.706, time cost: 98.0 sec 
epoch: 19, train loss: 3.998, valid acc: 0.721, test acc: 0.712, time cost: 98.0 sec 
epoch: 20, train loss: 3.990, valid acc: 0.707, test acc: 0.704, time cost: 98.0 sec 
epoch: 21, train loss: 3.990, valid acc: 0.723, test acc: 0.725, time cost: 97.9 sec 
epoch: 22, train loss: 3.975, valid acc: 0.709, test acc: 0.711, time cost: 97.9 sec 
epoch: 23, train loss: 3.965, valid acc: 0.733, test acc: 0.724, time cost: 98.0 sec 
epoch: 24, train loss: 3.961, valid acc: 0.682, test acc: 0.683, time cost: 98.0 sec 
epoch: 25, train loss: 3.951, valid acc: 0.729, test acc: 0.731, time cost: 98.0 sec 
epoch: 26, train loss: 3.936, valid acc: 0.750, test acc: 0.745, time cost: 97.9 sec 
epoch: 27, train loss: 3.937, valid acc: 0.751, test acc: 0.746, time cost: 97.8 sec 
epoch: 28, train loss: 3.939, valid acc: 0.742, test acc: 0.737, time cost: 98.0 sec 
