[0.626, 0.633, 0.637, 0.633, 0.637, 0.6385, 0.6355, 0.6335, 0.6365, 0.632]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.6, 0.608, 0.6215, 0.6225, 0.625, 0.625, 0.622, 0.624, 0.6195, 0.6225]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.3730814639905549, 0.3800876643706951, 0.3832908163265306, 0.395, 0.3875, 0.385, 0.389, 0.3865, 0.393, 0.3895]
[1694, 1597, 1568, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.331, 0.327, 0.3275, 0.3365, 0.324, 0.3205, 0.321, 0.3225, 0.3235, 0.3225]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.2858002406738869, 0.2636309167165968, 0.29508196721311475, 0.28189172370877413, 0.27129909365558913, 0.308, 0.3015, 0.297, 0.303, 0.2995]
[1662, 1669, 1525, 1607, 1655, 2000, 2000, 2000, 2000, 2000]
[0.5175, 0.514, 0.5235, 0.522, 0.516, 0.5145, 0.513, 0.518, 0.5185, 0.52]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.5150375939849624, 0.49056603773584906, 0.5154215215901302, 0.5179282868525896, 0.5212933753943217, 0.4955, 0.478856462179869, 0.4825, 0.4895, 0.4825]
[1330, 1696, 1459, 1506, 1268, 2000, 1679, 2000, 2000, 2000]
[0.6355, 0.6255, 0.628, 0.6295, 0.6275, 0.624, 0.6275, 0.619, 0.6325, 0.636]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.6625, 0.6715, 0.6525, 0.6585, 0.6515, 0.647, 0.6545, 0.6495, 0.66, 0.7075]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.552, 0.5495, 0.5585, 0.551, 0.5335, 0.547, 0.549, 0.54, 0.551, 0.5315]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
