epoch: 1, train loss: 1.524, valid acc: 0.486, test acc: 0.482, time cost: 261.2 sec 
epoch: 2, train loss: 1.049, valid acc: 0.577, test acc: 0.581, time cost: 262.7 sec 
epoch: 3, train loss: 0.833, valid acc: 0.610, test acc: 0.603, time cost: 261.7 sec 
epoch: 4, train loss: 0.713, valid acc: 0.618, test acc: 0.618, time cost: 261.6 sec 
epoch: 5, train loss: 0.630, valid acc: 0.647, test acc: 0.649, time cost: 263.0 sec 
epoch: 6, train loss: 0.562, valid acc: 0.668, test acc: 0.673, time cost: 261.0 sec 
epoch: 7, train loss: 0.512, valid acc: 0.690, test acc: 0.691, time cost: 263.0 sec 
epoch: 8, train loss: 0.480, valid acc: 0.711, test acc: 0.709, time cost: 260.7 sec 
epoch: 9, train loss: 0.451, valid acc: 0.685, test acc: 0.686, time cost: 262.9 sec 
epoch: 10, train loss: 0.427, valid acc: 0.710, test acc: 0.714, time cost: 262.1 sec 
epoch: 11, train loss: 0.411, valid acc: 0.705, test acc: 0.701, time cost: 262.1 sec 
epoch: 12, train loss: 0.396, valid acc: 0.695, test acc: 0.697, time cost: 262.5 sec 
epoch: 13, train loss: 0.380, valid acc: 0.715, test acc: 0.716, time cost: 262.0 sec 
epoch: 14, train loss: 0.371, valid acc: 0.710, test acc: 0.704, time cost: 261.9 sec 
epoch: 15, train loss: 0.369, valid acc: 0.714, test acc: 0.717, time cost: 262.1 sec 
epoch: 16, train loss: 0.350, valid acc: 0.718, test acc: 0.718, time cost: 262.3 sec 
epoch: 17, train loss: 0.345, valid acc: 0.715, test acc: 0.716, time cost: 260.7 sec 
epoch: 18, train loss: 0.334, valid acc: 0.717, test acc: 0.713, time cost: 262.6 sec 
epoch: 19, train loss: 0.329, valid acc: 0.713, test acc: 0.712, time cost: 262.6 sec 
epoch: 20, train loss: 0.325, valid acc: 0.715, test acc: 0.717, time cost: 262.3 sec 
epoch: 21, train loss: 0.322, valid acc: 0.697, test acc: 0.698, time cost: 260.7 sec 
epoch: 22, train loss: 0.316, valid acc: 0.723, test acc: 0.720, time cost: 262.3 sec 
epoch: 23, train loss: 0.308, valid acc: 0.710, test acc: 0.711, time cost: 261.6 sec 
epoch: 24, train loss: 0.308, valid acc: 0.705, test acc: 0.705, time cost: 261.3 sec 
epoch: 25, train loss: 0.305, valid acc: 0.720, test acc: 0.724, time cost: 260.0 sec 
epoch: 26, train loss: 0.303, valid acc: 0.717, test acc: 0.713, time cost: 262.2 sec 
epoch: 27, train loss: 0.290, valid acc: 0.724, test acc: 0.727, time cost: 262.2 sec 
epoch: 28, train loss: 0.296, valid acc: 0.692, test acc: 0.697, time cost: 262.1 sec 
epoch: 29, train loss: 0.288, valid acc: 0.723, test acc: 0.724, time cost: 262.3 sec 
epoch: 30, train loss: 0.291, valid acc: 0.735, test acc: 0.728, time cost: 261.9 sec 
epoch: 31, train loss: 0.206, valid acc: 0.741, test acc: 0.742, time cost: 260.6 sec 
epoch: 32, train loss: 0.174, valid acc: 0.733, test acc: 0.737, time cost: 262.2 sec 
epoch: 33, train loss: 0.165, valid acc: 0.740, test acc: 0.741, time cost: 261.9 sec 
epoch: 34, train loss: 0.159, valid acc: 0.736, test acc: 0.737, time cost: 261.2 sec 
epoch: 35, train loss: 0.154, valid acc: 0.736, test acc: 0.739, time cost: 263.2 sec 
epoch: 36, train loss: 0.152, valid acc: 0.732, test acc: 0.735, time cost: 262.6 sec 
epoch: 37, train loss: 0.152, valid acc: 0.734, test acc: 0.737, time cost: 260.8 sec 
