epoch: 1, train loss: 1.850, valid acc: 0.441, test acc: 0.446, time cost: 40.2 sec 
epoch: 2, train loss: 1.623, valid acc: 0.516, test acc: 0.520, time cost: 40.1 sec 
epoch: 3, train loss: 1.556, valid acc: 0.526, test acc: 0.524, time cost: 39.4 sec 
epoch: 4, train loss: 1.509, valid acc: 0.527, test acc: 0.528, time cost: 39.3 sec 
epoch: 5, train loss: 1.486, valid acc: 0.550, test acc: 0.556, time cost: 39.3 sec 
epoch: 6, train loss: 1.460, valid acc: 0.560, test acc: 0.561, time cost: 40.3 sec 
epoch: 7, train loss: 1.437, valid acc: 0.566, test acc: 0.573, time cost: 39.5 sec 
epoch: 8, train loss: 1.425, valid acc: 0.561, test acc: 0.566, time cost: 39.7 sec 
epoch: 9, train loss: 1.403, valid acc: 0.562, test acc: 0.567, time cost: 39.0 sec 
epoch: 10, train loss: 1.392, valid acc: 0.583, test acc: 0.587, time cost: 39.7 sec 
epoch: 11, train loss: 1.381, valid acc: 0.574, test acc: 0.572, time cost: 39.9 sec 
epoch: 12, train loss: 1.372, valid acc: 0.590, test acc: 0.596, time cost: 39.9 sec 
epoch: 13, train loss: 1.359, valid acc: 0.590, test acc: 0.593, time cost: 39.4 sec 
epoch: 14, train loss: 1.354, valid acc: 0.584, test acc: 0.587, time cost: 40.2 sec 
epoch: 15, train loss: 1.342, valid acc: 0.573, test acc: 0.581, time cost: 39.0 sec 
epoch: 16, train loss: 1.330, valid acc: 0.613, test acc: 0.619, time cost: 39.7 sec 
epoch: 17, train loss: 1.325, valid acc: 0.587, test acc: 0.582, time cost: 39.5 sec 
epoch: 18, train loss: 1.318, valid acc: 0.591, test acc: 0.595, time cost: 39.1 sec 
epoch: 19, train loss: 1.306, valid acc: 0.577, test acc: 0.583, time cost: 39.3 sec 
epoch: 20, train loss: 1.294, valid acc: 0.569, test acc: 0.578, time cost: 39.7 sec 
epoch: 21, train loss: 1.289, valid acc: 0.595, test acc: 0.588, time cost: 40.4 sec 
epoch: 22, train loss: 1.280, valid acc: 0.600, test acc: 0.600, time cost: 39.4 sec 
epoch: 23, train loss: 1.276, valid acc: 0.597, test acc: 0.594, time cost: 39.5 sec 
epoch: 24, train loss: 1.268, valid acc: 0.589, test acc: 0.596, time cost: 39.4 sec 
epoch: 25, train loss: 1.257, valid acc: 0.578, test acc: 0.580, time cost: 39.2 sec 
epoch: 26, train loss: 1.251, valid acc: 0.551, test acc: 0.559, time cost: 39.6 sec 
epoch: 27, train loss: 1.246, valid acc: 0.584, test acc: 0.581, time cost: 39.8 sec 
epoch: 28, train loss: 1.230, valid acc: 0.573, test acc: 0.570, time cost: 40.2 sec 
epoch: 29, train loss: 1.224, valid acc: 0.580, test acc: 0.574, time cost: 39.8 sec 
epoch: 30, train loss: 1.214, valid acc: 0.571, test acc: 0.577, time cost: 39.6 sec 
epoch: 31, train loss: 1.103, valid acc: 0.591, test acc: 0.590, time cost: 40.0 sec 
epoch: 32, train loss: 1.058, valid acc: 0.581, test acc: 0.582, time cost: 39.4 sec 
epoch: 33, train loss: 1.032, valid acc: 0.576, test acc: 0.571, time cost: 39.7 sec 
epoch: 34, train loss: 1.013, valid acc: 0.568, test acc: 0.563, time cost: 41.0 sec 
epoch: 35, train loss: 0.999, valid acc: 0.566, test acc: 0.563, time cost: 40.5 sec 
epoch: 36, train loss: 0.977, valid acc: 0.563, test acc: 0.564, time cost: 39.6 sec 
epoch: 37, train loss: 0.963, valid acc: 0.555, test acc: 0.553, time cost: 39.9 sec 
epoch: 38, train loss: 0.944, valid acc: 0.551, test acc: 0.550, time cost: 39.3 sec 
epoch: 39, train loss: 0.927, valid acc: 0.545, test acc: 0.543, time cost: 39.7 sec 
epoch: 40, train loss: 0.913, valid acc: 0.554, test acc: 0.551, time cost: 40.3 sec 
epoch: 41, train loss: 0.891, valid acc: 0.541, test acc: 0.543, time cost: 40.5 sec 
epoch: 42, train loss: 0.871, valid acc: 0.540, test acc: 0.536, time cost: 40.0 sec 
epoch: 43, train loss: 0.855, valid acc: 0.532, test acc: 0.531, time cost: 40.4 sec 
epoch: 44, train loss: 0.829, valid acc: 0.529, test acc: 0.530, time cost: 40.3 sec 
epoch: 45, train loss: 0.815, valid acc: 0.528, test acc: 0.525, time cost: 39.5 sec 
epoch: 46, train loss: 0.788, valid acc: 0.526, test acc: 0.521, time cost: 39.5 sec 
epoch: 47, train loss: 0.776, valid acc: 0.526, test acc: 0.524, time cost: 39.8 sec 
epoch: 48, train loss: 0.748, valid acc: 0.527, test acc: 0.523, time cost: 39.7 sec 
epoch: 49, train loss: 0.721, valid acc: 0.518, test acc: 0.516, time cost: 39.2 sec 
epoch: 50, train loss: 0.705, valid acc: 0.517, test acc: 0.515, time cost: 39.0 sec 
epoch: 51, train loss: 0.587, valid acc: 0.519, test acc: 0.516, time cost: 38.9 sec 
epoch: 52, train loss: 0.539, valid acc: 0.517, test acc: 0.516, time cost: 38.7 sec 
epoch: 53, train loss: 0.517, valid acc: 0.512, test acc: 0.512, time cost: 38.7 sec 
epoch: 54, train loss: 0.504, valid acc: 0.513, test acc: 0.513, time cost: 39.5 sec 
epoch: 55, train loss: 0.496, valid acc: 0.513, test acc: 0.512, time cost: 39.5 sec 
