[0.5965, 0.61, 0.6125, 0.6185, 0.6155, 0.616, 0.6155, 0.619, 0.6145, 0.6135]
[2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.6215, 0.6834581347855684, 0.6525336091003102, 0.652, 0.659, 0.655, 0.6605, 0.6595, 0.6615, 0.657]
[2000, 1469, 1934, 2000, 2000, 2000, 2000, 2000, 2000, 2000]
[0.3455, 0.40237928621413577, 0.4133099824868651, 0.4, 0.38823529411764707, 0.3864864864864865, 0.385691231845078, 0.37950279046169455, 0.3851851851851852, 0.382201646090535]
[2000, 1429, 1142, 1595, 1785, 1850, 1859, 1971, 1890, 1944]
[0.29789473684210527, 0.29577464788732394, 0.29236499068901306, 0.2877094972067039, 0.2668298653610771, 0.2730299667036626, 0.2715920915712799, 0.2727272727272727, 0.269857433808554, 0.26911618669314796]
[1900, 923, 537, 358, 817, 901, 961, 957, 982, 1007]
[0.368, 0.39, 0.40308839190628326, 0.42473118279569894, 0.44038294168842473, 0.4237379162191192, 0.417, 0.4185, 0.419, 0.4165]
[2000, 2000, 1878, 1488, 1149, 1862, 2000, 2000, 2000, 2000]
[0.471, 0.471294363256785, 0.507313829787234, 0.523306948109059, 0.5417515274949084, 0.5599078341013825, 0.5225290697674418, 0.5086928525434643, 0.513251454427925, 0.4993939393939394]
[2000, 1916, 1504, 1137, 982, 868, 1376, 1553, 1547, 1650]
[0.4915, 0.5310642895732036, 0.5985099337748344, 0.6392600205549845, 0.6327543424317618, 0.6685082872928176, 0.6836902800658978, 0.6495956873315364, 0.6406124093473006, 0.6307578008915304]
[2000, 1851, 1208, 973, 806, 724, 607, 1113, 1241, 1346]
[0.5915, 0.6322115384615384, 0.675092936802974, 0.7310278578290106, 0.7578125, 0.7804265997490589, 0.8041543026706232, 0.8266199649737302, 0.7705223880597015, 0.7703513281919452]
[2000, 1664, 1345, 1041, 896, 797, 674, 571, 1072, 1167]
[0.65, 0.6895, 0.7011849562081401, 0.7337349397590361, 0.7518104015799868, 0.7622832369942196, 0.7679870654810024, 0.794949494949495, 0.7979094076655052, 0.7490706319702602]
[2000, 2000, 1941, 1660, 1519, 1384, 1237, 990, 861, 1614]
[0.551, 0.5625, 0.5830721003134797, 0.60859375, 0.6307541625857003, 0.6826265389876881, 0.6685236768802229, 0.6990990990990991, 0.6902286902286903, 0.6893939393939394]
[2000, 2000, 1595, 1280, 1021, 731, 718, 555, 481, 396]
