epoch: 1, train loss: 1.747, valid acc: 0.437, test acc: 0.441, time cost: 76.7 sec 
epoch: 2, train loss: 1.442, valid acc: 0.527, test acc: 0.529, time cost: 75.3 sec 
epoch: 3, train loss: 1.317, valid acc: 0.579, test acc: 0.577, time cost: 74.5 sec 
epoch: 4, train loss: 1.236, valid acc: 0.608, test acc: 0.602, time cost: 75.9 sec 
epoch: 5, train loss: 1.178, valid acc: 0.623, test acc: 0.625, time cost: 75.8 sec 
epoch: 6, train loss: 1.138, valid acc: 0.636, test acc: 0.641, time cost: 73.9 sec 
epoch: 7, train loss: 1.111, valid acc: 0.629, test acc: 0.636, time cost: 76.2 sec 
epoch: 8, train loss: 1.080, valid acc: 0.651, test acc: 0.651, time cost: 76.4 sec 
epoch: 9, train loss: 1.061, valid acc: 0.674, test acc: 0.672, time cost: 75.9 sec 
epoch: 10, train loss: 1.040, valid acc: 0.702, test acc: 0.700, time cost: 75.8 sec 
epoch: 11, train loss: 1.020, valid acc: 0.685, test acc: 0.689, time cost: 75.6 sec 
epoch: 12, train loss: 1.000, valid acc: 0.697, test acc: 0.692, time cost: 75.7 sec 
epoch: 13, train loss: 0.985, valid acc: 0.695, test acc: 0.692, time cost: 75.4 sec 
epoch: 14, train loss: 0.966, valid acc: 0.705, test acc: 0.706, time cost: 75.9 sec 
epoch: 15, train loss: 0.956, valid acc: 0.715, test acc: 0.720, time cost: 76.2 sec 
epoch: 16, train loss: 0.938, valid acc: 0.705, test acc: 0.706, time cost: 74.8 sec 
epoch: 17, train loss: 0.921, valid acc: 0.700, test acc: 0.704, time cost: 76.4 sec 
epoch: 18, train loss: 0.903, valid acc: 0.709, test acc: 0.711, time cost: 75.6 sec 
epoch: 19, train loss: 0.888, valid acc: 0.703, test acc: 0.708, time cost: 75.4 sec 
epoch: 20, train loss: 0.875, valid acc: 0.692, test acc: 0.692, time cost: 76.1 sec 
epoch: 21, train loss: 0.858, valid acc: 0.710, test acc: 0.714, time cost: 76.4 sec 
epoch: 22, train loss: 0.844, valid acc: 0.714, test acc: 0.722, time cost: 76.7 sec 
epoch: 23, train loss: 0.826, valid acc: 0.699, test acc: 0.702, time cost: 75.8 sec 
epoch: 24, train loss: 0.808, valid acc: 0.695, test acc: 0.702, time cost: 75.1 sec 
epoch: 25, train loss: 0.793, valid acc: 0.680, test acc: 0.694, time cost: 76.0 sec 
epoch: 26, train loss: 0.774, valid acc: 0.690, test acc: 0.692, time cost: 75.4 sec 
epoch: 27, train loss: 0.758, valid acc: 0.701, test acc: 0.704, time cost: 75.1 sec 
epoch: 28, train loss: 0.745, valid acc: 0.700, test acc: 0.700, time cost: 76.4 sec 
epoch: 29, train loss: 0.731, valid acc: 0.711, test acc: 0.712, time cost: 76.3 sec 
epoch: 30, train loss: 0.712, valid acc: 0.704, test acc: 0.706, time cost: 74.6 sec 
epoch: 31, train loss: 0.566, valid acc: 0.701, test acc: 0.705, time cost: 74.3 sec 
epoch: 32, train loss: 0.495, valid acc: 0.710, test acc: 0.711, time cost: 75.6 sec 
epoch: 33, train loss: 0.465, valid acc: 0.694, test acc: 0.701, time cost: 76.0 sec 
epoch: 34, train loss: 0.438, valid acc: 0.691, test acc: 0.699, time cost: 75.9 sec 
epoch: 35, train loss: 0.420, valid acc: 0.695, test acc: 0.703, time cost: 75.5 sec 
