[0.8126582278481013, 0.8559423769507803, 0.8451834862385321, 0.8509174311926605, 0.8544232922732363, 0.8470715835140998, 0.8469387755102041, 0.8485523385300668, 0.8544652701212789, 0.8552486187845304]
[790, 833, 872, 872, 893, 922, 882, 898, 907, 905]
[0.8329779673063256, 0.8871268656716418, 0.8809946714031972, 0.8824013157894737, 0.8879103282626101, 0.899749373433584, 0.8884364820846905, 0.8903765690376569, 0.8943022295623452, 0.8929159802306426]
[1407, 1072, 1126, 1216, 1249, 1197, 1228, 1195, 1211, 1214]
[0.6412371134020619, 0.7125506072874493, 0.7527472527472527, 0.7560975609756098, 0.7327935222672065, 0.7564102564102564, 0.759825327510917, 0.7587719298245614, 0.7616822429906542, 0.7614678899082569]
[485, 247, 182, 246, 247, 234, 229, 228, 214, 218]
[0.45076586433260396, 0.49038461538461536, 0.554140127388535, 0.5983606557377049, 0.5536723163841808, 0.5508982035928144, 0.5637583892617449, 0.5460526315789473, 0.56, 0.5869565217391305]
[457, 208, 157, 122, 177, 167, 149, 152, 150, 138]
[0.6442307692307693, 0.7421875, 0.7244897959183674, 0.7662337662337663, 0.8142857142857143, 0.801980198019802, 0.7912087912087912, 0.797979797979798, 0.8275862068965517, 0.8235294117647058]
[208, 128, 98, 77, 70, 101, 91, 99, 87, 85]
[0.6487907465825447, 0.6985413290113452, 0.7334963325183375, 0.7803468208092486, 0.7878787878787878, 0.7782426778242678, 0.7804232804232805, 0.7929155313351499, 0.7960339943342776, 0.7976539589442815]
[951, 617, 409, 346, 264, 239, 378, 367, 353, 341]
[0.9172335600907029, 0.9371508379888268, 0.9443561208267091, 0.9415929203539823, 0.963855421686747, 0.9565217391304348, 0.9640287769784173, 0.9574861367837338, 0.9537366548042705, 0.9592592592592593]
[882, 716, 629, 565, 498, 437, 417, 541, 562, 540]
[0.8715995647442872, 0.9285714285714286, 0.9367909238249594, 0.9534482758620689, 0.9621212121212122, 0.9636363636363636, 0.9706498951781971, 0.9731051344743277, 0.9727272727272728, 0.9735449735449735]
[919, 700, 617, 580, 528, 495, 477, 409, 550, 567]
[0.8661639962299718, 0.9106728538283063, 0.9160935350756534, 0.9198113207547169, 0.9185059422750425, 0.9205776173285198, 0.9304703476482618, 0.951276102088167, 0.9571788413098237, 0.9327433628318584]
[1061, 862, 727, 636, 589, 554, 489, 431, 397, 565]
[0.7757757757757757, 0.8359375, 0.8602794411177644, 0.884020618556701, 0.8849557522123894, 0.8961937716262975, 0.9208333333333333, 0.9170305676855895, 0.945054945054945, 0.9382716049382716]
[999, 640, 501, 388, 339, 289, 240, 229, 182, 162]
