epoch: 1, train loss: 1.754, valid acc: 0.383, test acc: 0.389, time cost: 366.2 sec 
epoch: 2, train loss: 1.275, valid acc: 0.488, test acc: 0.485, time cost: 405.3 sec 
epoch: 3, train loss: 0.980, valid acc: 0.529, test acc: 0.520, time cost: 383.8 sec 
epoch: 4, train loss: 0.818, valid acc: 0.566, test acc: 0.570, time cost: 402.5 sec 
epoch: 5, train loss: 0.710, valid acc: 0.687, test acc: 0.674, time cost: 391.4 sec 
epoch: 6, train loss: 0.627, valid acc: 0.697, test acc: 0.686, time cost: 381.6 sec 
epoch: 7, train loss: 0.573, valid acc: 0.706, test acc: 0.702, time cost: 409.5 sec 
epoch: 8, train loss: 0.523, valid acc: 0.711, test acc: 0.705, time cost: 372.3 sec 
epoch: 9, train loss: 0.496, valid acc: 0.720, test acc: 0.716, time cost: 402.4 sec 
epoch: 10, train loss: 0.478, valid acc: 0.707, test acc: 0.701, time cost: 359.0 sec 
epoch: 11, train loss: 0.455, valid acc: 0.705, test acc: 0.704, time cost: 392.5 sec 
epoch: 12, train loss: 0.437, valid acc: 0.733, test acc: 0.728, time cost: 393.1 sec 
epoch: 13, train loss: 0.425, valid acc: 0.719, test acc: 0.715, time cost: 387.7 sec 
epoch: 14, train loss: 0.405, valid acc: 0.750, test acc: 0.743, time cost: 404.1 sec 
epoch: 15, train loss: 0.394, valid acc: 0.740, test acc: 0.738, time cost: 379.5 sec 
epoch: 16, train loss: 0.388, valid acc: 0.736, test acc: 0.739, time cost: 404.3 sec 
epoch: 17, train loss: 0.376, valid acc: 0.731, test acc: 0.728, time cost: 379.3 sec 
epoch: 18, train loss: 0.380, valid acc: 0.762, test acc: 0.757, time cost: 395.4 sec 
epoch: 19, train loss: 0.369, valid acc: 0.731, test acc: 0.733, time cost: 383.6 sec 
epoch: 20, train loss: 0.359, valid acc: 0.742, test acc: 0.741, time cost: 375.7 sec 
epoch: 21, train loss: 0.350, valid acc: 0.726, test acc: 0.720, time cost: 404.5 sec 
epoch: 22, train loss: 0.350, valid acc: 0.721, test acc: 0.715, time cost: 375.5 sec 
epoch: 23, train loss: 0.345, valid acc: 0.752, test acc: 0.758, time cost: 404.1 sec 
epoch: 24, train loss: 0.338, valid acc: 0.750, test acc: 0.746, time cost: 379.4 sec 
epoch: 25, train loss: 0.342, valid acc: 0.729, test acc: 0.733, time cost: 400.2 sec 
epoch: 26, train loss: 0.329, valid acc: 0.731, test acc: 0.724, time cost: 392.5 sec 
epoch: 27, train loss: 0.335, valid acc: 0.760, test acc: 0.758, time cost: 392.2 sec 
epoch: 28, train loss: 0.331, valid acc: 0.753, test acc: 0.755, time cost: 398.2 sec 
epoch: 29, train loss: 0.325, valid acc: 0.736, test acc: 0.732, time cost: 368.7 sec 
epoch: 30, train loss: 0.330, valid acc: 0.755, test acc: 0.761, time cost: 400.7 sec 
epoch: 31, train loss: 0.215, valid acc: 0.788, test acc: 0.789, time cost: 377.4 sec 
epoch: 32, train loss: 0.179, valid acc: 0.783, test acc: 0.786, time cost: 403.2 sec 
epoch: 33, train loss: 0.168, valid acc: 0.789, test acc: 0.786, time cost: 386.0 sec 
epoch: 34, train loss: 0.162, valid acc: 0.788, test acc: 0.789, time cost: 378.5 sec 
epoch: 35, train loss: 0.156, valid acc: 0.782, test acc: 0.783, time cost: 388.2 sec 
epoch: 36, train loss: 0.147, valid acc: 0.786, test acc: 0.786, time cost: 377.8 sec 
