[0.722279792746114, 0.6996309963099631, 0.7104136947218259, 0.7023977433004231, 0.6998626373626373, 0.7057598889659958, 0.7103977669225401, 0.7088068181818182, 0.7075606276747504, 0.6998577524893315]
[965, 1355, 1402, 1418, 1456, 1441, 1433, 1408, 1402, 1406]
[0.7589803012746235, 0.8135593220338984, 0.8212290502793296, 0.7976331360946746, 0.7909790979097909, 0.7887323943661971, 0.780195865070729, 0.7827510917030568, 0.7865655471289275, 0.7898230088495575]
[863, 472, 716, 845, 909, 923, 919, 916, 923, 904]
[0.4256259204712813, 0.46153846153846156, 0.459915611814346, 0.4636627906976744, 0.45931758530183725, 0.4625766871165644, 0.46551724137931033, 0.4669211195928753, 0.4744429882044561, 0.4739583333333333]
[679, 598, 474, 688, 762, 815, 812, 786, 763, 768]
[0.3132183908045977, 0.31736526946107785, 0.3333333333333333, 0.3333333333333333, 0.3026315789473684, 0.2777777777777778, 0.3146853146853147, 0.30357142857142855, 0.32142857142857145, 0.2975206611570248]
[348, 167, 102, 57, 152, 126, 143, 112, 140, 121]
[0.413677130044843, 0.44802867383512546, 0.4768, 0.5268817204301075, 0.5257731958762887, 0.48514851485148514, 0.4891891891891892, 0.47797927461139894, 0.48698884758364314, 0.48655913978494625]
[892, 837, 625, 465, 388, 707, 740, 772, 807, 744]
[0.5451197053406999, 0.5928297055057619, 0.6010362694300518, 0.6111111111111112, 0.6230769230769231, 0.6366559485530546, 0.6300174520069808, 0.6247960848287113, 0.6151368760064412, 0.6185064935064936]
[1086, 781, 579, 468, 390, 311, 573, 613, 621, 616]
[0.5886752136752137, 0.6651090342679128, 0.6594059405940594, 0.6741573033707865, 0.7026143790849673, 0.7263157894736842, 0.7242990654205608, 0.6881496881496881, 0.6915708812260536, 0.700381679389313]
[936, 642, 505, 445, 306, 285, 214, 481, 522, 524]
[0.7155756207674944, 0.7593659942363112, 0.7952286282306164, 0.8260869565217391, 0.8286516853932584, 0.8488745980707395, 0.8602150537634409, 0.8947368421052632, 0.8408551068883611, 0.8454545454545455]
[886, 694, 503, 414, 356, 311, 279, 209, 421, 440]
[0.7372685185185185, 0.7854630715123095, 0.8064516129032258, 0.8231966053748232, 0.8438661710037175, 0.8639455782312925, 0.891358024691358, 0.9050279329608939, 0.918918918918919, 0.8612903225806452]
[864, 853, 775, 707, 538, 441, 405, 358, 296, 620]
[0.6052060737527115, 0.6326276463262764, 0.6763358778625954, 0.7045454545454546, 0.7090301003344481, 0.7387755102040816, 0.7439613526570048, 0.735632183908046, 0.8041958041958042, 0.782608695652174]
[1383, 803, 655, 396, 299, 245, 207, 174, 143, 92]
