[0.793, 0.819, 0.83, 0.831, 0.833, 0.83, 0.837, 0.837, 0.836, 0.843]
[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]
[0.862, 0.886, 0.902, 0.897, 0.902, 0.9, 0.897, 0.912, 0.907, 0.903]
[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]
[0.5665188470066519, 0.6490196078431373, 0.6934097421203438, 0.6692913385826772, 0.6861598440545809, 0.6852589641434262, 0.6863543788187373, 0.6905263157894737, 0.690631808278867, 0.6928104575163399]
[902, 510, 349, 508, 513, 502, 491, 475, 459, 459]
[0.437, 0.4826325411334552, 0.49453551912568305, 0.5076923076923077, 0.48769574944071586, 0.48847926267281105, 0.49206349206349204, 0.4823848238482385, 0.4818941504178273, 0.49279538904899134]
[1000, 547, 366, 260, 447, 434, 378, 369, 359, 347]
[0.577639751552795, 0.6373333333333333, 0.6984126984126984, 0.6877828054298643, 0.7298850574712644, 0.6626506024096386, 0.6729559748427673, 0.6855123674911661, 0.6966292134831461, 0.7]
[644, 375, 252, 221, 174, 332, 318, 283, 267, 270]
[0.64, 0.6704081632653062, 0.681087762669963, 0.7039473684210527, 0.7204968944099379, 0.7525510204081632, 0.7380952380952381, 0.7375, 0.7403846153846154, 0.7574692442882249]
[1000, 980, 809, 608, 483, 392, 672, 640, 624, 569]
[0.907, 0.922, 0.9163987138263665, 0.9255813953488372, 0.9351351351351351, 0.9484978540772532, 0.954983922829582, 0.937873357228196, 0.9370786516853933, 0.9302325581395349]
[1000, 1000, 933, 860, 740, 699, 622, 837, 890, 860]
[0.86, 0.883, 0.912906610703043, 0.9263157894736842, 0.9301423027166882, 0.9386920980926431, 0.9415041782729805, 0.9532428355957768, 0.9517937219730942, 0.9540983606557377]
[1000, 1000, 953, 855, 773, 734, 718, 663, 892, 915]
[0.856, 0.901, 0.897, 0.906, 0.9094693028095734, 0.9122807017543859, 0.9223416965352449, 0.9298701298701298, 0.9374090247452693, 0.9241164241164241]
[1000, 1000, 1000, 1000, 961, 912, 837, 770, 687, 962]
[0.77, 0.787, 0.8240850059031877, 0.8439306358381503, 0.8723051409618574, 0.8711985688729875, 0.8755274261603375, 0.8854961832061069, 0.8930635838150289, 0.9088050314465409]
[1000, 1000, 847, 692, 603, 559, 474, 393, 346, 318]
