epoch: 1, train loss: 1.728, valid acc: 0.471, test acc: 0.479, time cost: 275.7 sec 
epoch: 2, train loss: 1.414, valid acc: 0.534, test acc: 0.538, time cost: 275.6 sec 
epoch: 3, train loss: 1.291, valid acc: 0.603, test acc: 0.600, time cost: 278.3 sec 
epoch: 4, train loss: 1.219, valid acc: 0.636, test acc: 0.640, time cost: 278.0 sec 
epoch: 5, train loss: 1.172, valid acc: 0.620, test acc: 0.624, time cost: 274.4 sec 
epoch: 6, train loss: 1.139, valid acc: 0.681, test acc: 0.682, time cost: 277.3 sec 
epoch: 7, train loss: 1.107, valid acc: 0.678, test acc: 0.680, time cost: 279.1 sec 
epoch: 8, train loss: 1.084, valid acc: 0.667, test acc: 0.669, time cost: 278.6 sec 
epoch: 9, train loss: 1.064, valid acc: 0.686, test acc: 0.694, time cost: 273.2 sec 
epoch: 10, train loss: 1.045, valid acc: 0.717, test acc: 0.718, time cost: 278.4 sec 
epoch: 11, train loss: 1.035, valid acc: 0.720, test acc: 0.721, time cost: 278.9 sec 
epoch: 12, train loss: 1.022, valid acc: 0.729, test acc: 0.737, time cost: 278.9 sec 
epoch: 13, train loss: 1.004, valid acc: 0.738, test acc: 0.739, time cost: 277.2 sec 
epoch: 14, train loss: 0.993, valid acc: 0.727, test acc: 0.727, time cost: 274.0 sec 
epoch: 15, train loss: 0.983, valid acc: 0.727, test acc: 0.733, time cost: 278.7 sec 
epoch: 16, train loss: 0.973, valid acc: 0.739, test acc: 0.738, time cost: 278.2 sec 
epoch: 17, train loss: 0.964, valid acc: 0.738, test acc: 0.744, time cost: 277.7 sec 
epoch: 18, train loss: 0.957, valid acc: 0.732, test acc: 0.736, time cost: 272.5 sec 
epoch: 19, train loss: 0.951, valid acc: 0.741, test acc: 0.745, time cost: 278.8 sec 
epoch: 20, train loss: 0.940, valid acc: 0.749, test acc: 0.748, time cost: 278.6 sec 
epoch: 21, train loss: 0.936, valid acc: 0.745, test acc: 0.746, time cost: 273.9 sec 
epoch: 22, train loss: 0.930, valid acc: 0.732, test acc: 0.727, time cost: 276.9 sec 
epoch: 23, train loss: 0.919, valid acc: 0.744, test acc: 0.746, time cost: 277.9 sec 
epoch: 24, train loss: 0.913, valid acc: 0.755, test acc: 0.757, time cost: 278.1 sec 
epoch: 25, train loss: 0.905, valid acc: 0.737, test acc: 0.740, time cost: 275.4 sec 
epoch: 26, train loss: 0.903, valid acc: 0.743, test acc: 0.746, time cost: 275.8 sec 
epoch: 27, train loss: 0.889, valid acc: 0.744, test acc: 0.744, time cost: 278.8 sec 
epoch: 28, train loss: 0.888, valid acc: 0.716, test acc: 0.717, time cost: 278.5 sec 
epoch: 29, train loss: 0.879, valid acc: 0.735, test acc: 0.735, time cost: 277.8 sec 
epoch: 30, train loss: 0.872, valid acc: 0.722, test acc: 0.724, time cost: 272.5 sec 
epoch: 31, train loss: 0.780, valid acc: 0.764, test acc: 0.775, time cost: 278.9 sec 
epoch: 32, train loss: 0.740, valid acc: 0.765, test acc: 0.776, time cost: 279.0 sec 
epoch: 33, train loss: 0.725, valid acc: 0.757, test acc: 0.772, time cost: 278.7 sec 
epoch: 34, train loss: 0.713, valid acc: 0.763, test acc: 0.773, time cost: 274.3 sec 
epoch: 35, train loss: 0.696, valid acc: 0.755, test acc: 0.767, time cost: 276.7 sec 
epoch: 36, train loss: 0.686, valid acc: 0.754, test acc: 0.767, time cost: 278.8 sec 
epoch: 37, train loss: 0.681, valid acc: 0.748, test acc: 0.759, time cost: 278.9 sec 
epoch: 38, train loss: 0.671, valid acc: 0.749, test acc: 0.759, time cost: 278.2 sec 
epoch: 39, train loss: 0.657, valid acc: 0.745, test acc: 0.758, time cost: 272.9 sec 
epoch: 40, train loss: 0.650, valid acc: 0.749, test acc: 0.760, time cost: 278.7 sec 
epoch: 41, train loss: 0.644, valid acc: 0.749, test acc: 0.763, time cost: 278.9 sec 
epoch: 42, train loss: 0.635, valid acc: 0.752, test acc: 0.759, time cost: 278.2 sec 
epoch: 43, train loss: 0.625, valid acc: 0.743, test acc: 0.752, time cost: 272.8 sec 
