epoch: 1, train loss: 2.306, valid acc: 0.219, test acc: 0.213, time cost: 27.1 sec 
epoch: 2, train loss: 2.282, valid acc: 0.253, test acc: 0.254, time cost: 25.9 sec 
epoch: 3, train loss: 2.269, valid acc: 0.284, test acc: 0.275, time cost: 26.4 sec 
epoch: 4, train loss: 2.263, valid acc: 0.326, test acc: 0.316, time cost: 26.1 sec 
epoch: 5, train loss: 2.254, valid acc: 0.336, test acc: 0.327, time cost: 26.5 sec 
epoch: 6, train loss: 2.243, valid acc: 0.331, test acc: 0.333, time cost: 26.3 sec 
epoch: 7, train loss: 2.245, valid acc: 0.343, test acc: 0.343, time cost: 26.4 sec 
epoch: 8, train loss: 2.235, valid acc: 0.372, test acc: 0.359, time cost: 26.3 sec 
epoch: 9, train loss: 2.231, valid acc: 0.361, test acc: 0.356, time cost: 26.3 sec 
epoch: 10, train loss: 2.227, valid acc: 0.322, test acc: 0.310, time cost: 26.8 sec 
epoch: 11, train loss: 2.224, valid acc: 0.397, test acc: 0.392, time cost: 26.5 sec 
epoch: 12, train loss: 2.218, valid acc: 0.364, test acc: 0.350, time cost: 26.8 sec 
epoch: 13, train loss: 2.216, valid acc: 0.420, test acc: 0.401, time cost: 26.4 sec 
epoch: 14, train loss: 2.207, valid acc: 0.413, test acc: 0.399, time cost: 26.3 sec 
epoch: 15, train loss: 2.200, valid acc: 0.376, test acc: 0.367, time cost: 27.2 sec 
epoch: 16, train loss: 2.190, valid acc: 0.415, test acc: 0.404, time cost: 26.5 sec 
epoch: 17, train loss: 2.187, valid acc: 0.426, test acc: 0.398, time cost: 26.5 sec 
epoch: 18, train loss: 2.177, valid acc: 0.427, test acc: 0.407, time cost: 26.2 sec 
epoch: 19, train loss: 2.180, valid acc: 0.401, test acc: 0.381, time cost: 26.4 sec 
epoch: 20, train loss: 2.177, valid acc: 0.419, test acc: 0.396, time cost: 26.7 sec 
epoch: 21, train loss: 2.160, valid acc: 0.417, test acc: 0.396, time cost: 26.2 sec 
epoch: 22, train loss: 2.152, valid acc: 0.429, test acc: 0.399, time cost: 26.3 sec 
epoch: 23, train loss: 2.150, valid acc: 0.437, test acc: 0.409, time cost: 26.2 sec 
epoch: 24, train loss: 2.135, valid acc: 0.454, test acc: 0.420, time cost: 26.7 sec 
epoch: 25, train loss: 2.123, valid acc: 0.458, test acc: 0.420, time cost: 26.6 sec 
epoch: 26, train loss: 2.124, valid acc: 0.449, test acc: 0.406, time cost: 26.4 sec 
epoch: 27, train loss: 2.106, valid acc: 0.438, test acc: 0.408, time cost: 26.6 sec 
epoch: 28, train loss: 2.108, valid acc: 0.436, test acc: 0.397, time cost: 26.4 sec 
epoch: 29, train loss: 2.088, valid acc: 0.429, test acc: 0.384, time cost: 26.4 sec 
epoch: 30, train loss: 2.071, valid acc: 0.465, test acc: 0.432, time cost: 26.5 sec 
epoch: 31, train loss: 2.002, valid acc: 0.476, test acc: 0.429, time cost: 26.5 sec 
epoch: 32, train loss: 1.951, valid acc: 0.479, test acc: 0.427, time cost: 26.2 sec 
epoch: 33, train loss: 1.924, valid acc: 0.470, test acc: 0.414, time cost: 26.4 sec 
epoch: 34, train loss: 1.911, valid acc: 0.459, test acc: 0.412, time cost: 26.2 sec 
epoch: 35, train loss: 1.896, valid acc: 0.463, test acc: 0.406, time cost: 26.4 sec 
epoch: 36, train loss: 1.875, valid acc: 0.439, test acc: 0.386, time cost: 26.3 sec 
epoch: 37, train loss: 1.862, valid acc: 0.445, test acc: 0.387, time cost: 26.2 sec 
epoch: 38, train loss: 1.857, valid acc: 0.441, test acc: 0.377, time cost: 26.5 sec 
epoch: 39, train loss: 1.828, valid acc: 0.446, test acc: 0.386, time cost: 26.5 sec 
epoch: 40, train loss: 1.802, valid acc: 0.428, test acc: 0.369, time cost: 26.4 sec 
epoch: 41, train loss: 1.792, valid acc: 0.422, test acc: 0.362, time cost: 26.6 sec 
epoch: 42, train loss: 1.761, valid acc: 0.421, test acc: 0.353, time cost: 26.1 sec 
epoch: 43, train loss: 1.755, valid acc: 0.420, test acc: 0.347, time cost: 26.6 sec 
epoch: 44, train loss: 1.732, valid acc: 0.414, test acc: 0.339, time cost: 26.4 sec 
epoch: 45, train loss: 1.714, valid acc: 0.437, test acc: 0.364, time cost: 26.5 sec 
epoch: 46, train loss: 1.692, valid acc: 0.422, test acc: 0.343, time cost: 26.4 sec 
