epoch: 1, train loss: 2.314, valid acc: 0.121, test acc: 0.120, time cost: 26.2 sec 
epoch: 2, train loss: 2.289, valid acc: 0.211, test acc: 0.208, time cost: 26.5 sec 
epoch: 3, train loss: 2.280, valid acc: 0.256, test acc: 0.243, time cost: 27.0 sec 
epoch: 4, train loss: 2.273, valid acc: 0.293, test acc: 0.280, time cost: 26.1 sec 
epoch: 5, train loss: 2.272, valid acc: 0.277, test acc: 0.280, time cost: 26.6 sec 
epoch: 6, train loss: 2.268, valid acc: 0.300, test acc: 0.294, time cost: 26.2 sec 
epoch: 7, train loss: 2.258, valid acc: 0.315, test acc: 0.314, time cost: 26.8 sec 
epoch: 8, train loss: 2.256, valid acc: 0.329, test acc: 0.320, time cost: 26.6 sec 
epoch: 9, train loss: 2.252, valid acc: 0.348, test acc: 0.344, time cost: 26.7 sec 
epoch: 10, train loss: 2.251, valid acc: 0.312, test acc: 0.305, time cost: 26.3 sec 
epoch: 11, train loss: 2.248, valid acc: 0.345, test acc: 0.346, time cost: 26.9 sec 
epoch: 12, train loss: 2.242, valid acc: 0.355, test acc: 0.350, time cost: 26.5 sec 
epoch: 13, train loss: 2.246, valid acc: 0.378, test acc: 0.368, time cost: 26.6 sec 
epoch: 14, train loss: 2.240, valid acc: 0.357, test acc: 0.348, time cost: 26.8 sec 
epoch: 15, train loss: 2.243, valid acc: 0.390, test acc: 0.391, time cost: 26.6 sec 
epoch: 16, train loss: 2.233, valid acc: 0.414, test acc: 0.401, time cost: 26.7 sec 
epoch: 17, train loss: 2.231, valid acc: 0.389, test acc: 0.376, time cost: 26.7 sec 
epoch: 18, train loss: 2.226, valid acc: 0.401, test acc: 0.386, time cost: 26.6 sec 
epoch: 19, train loss: 2.231, valid acc: 0.392, test acc: 0.371, time cost: 26.9 sec 
epoch: 20, train loss: 2.226, valid acc: 0.394, test acc: 0.379, time cost: 26.4 sec 
epoch: 21, train loss: 2.217, valid acc: 0.435, test acc: 0.415, time cost: 27.0 sec 
epoch: 22, train loss: 2.212, valid acc: 0.414, test acc: 0.404, time cost: 26.9 sec 
epoch: 23, train loss: 2.216, valid acc: 0.435, test acc: 0.417, time cost: 26.8 sec 
epoch: 24, train loss: 2.201, valid acc: 0.425, test acc: 0.414, time cost: 26.8 sec 
epoch: 25, train loss: 2.206, valid acc: 0.419, test acc: 0.407, time cost: 26.6 sec 
epoch: 26, train loss: 2.198, valid acc: 0.411, test acc: 0.397, time cost: 26.8 sec 
