epoch: 1, train loss: 2.139, valid acc: 0.340, test acc: 0.336, time cost: 56.8 sec 
epoch: 2, train loss: 2.002, valid acc: 0.363, test acc: 0.375, time cost: 56.5 sec 
epoch: 3, train loss: 1.897, valid acc: 0.507, test acc: 0.506, time cost: 55.2 sec 
epoch: 4, train loss: 1.826, valid acc: 0.554, test acc: 0.542, time cost: 56.2 sec 
epoch: 5, train loss: 1.771, valid acc: 0.577, test acc: 0.569, time cost: 56.8 sec 
epoch: 6, train loss: 1.727, valid acc: 0.652, test acc: 0.650, time cost: 55.8 sec 
epoch: 7, train loss: 1.688, valid acc: 0.687, test acc: 0.687, time cost: 55.7 sec 
epoch: 8, train loss: 1.661, valid acc: 0.538, test acc: 0.530, time cost: 56.3 sec 
epoch: 9, train loss: 1.628, valid acc: 0.710, test acc: 0.706, time cost: 56.9 sec 
epoch: 10, train loss: 1.597, valid acc: 0.720, test acc: 0.724, time cost: 56.7 sec 
epoch: 11, train loss: 1.572, valid acc: 0.718, test acc: 0.716, time cost: 56.6 sec 
epoch: 12, train loss: 1.548, valid acc: 0.712, test acc: 0.711, time cost: 55.4 sec 
epoch: 13, train loss: 1.532, valid acc: 0.712, test acc: 0.708, time cost: 56.2 sec 
epoch: 14, train loss: 1.517, valid acc: 0.742, test acc: 0.744, time cost: 54.9 sec 
epoch: 15, train loss: 1.506, valid acc: 0.699, test acc: 0.702, time cost: 55.8 sec 
epoch: 16, train loss: 1.496, valid acc: 0.737, test acc: 0.730, time cost: 56.4 sec 
epoch: 17, train loss: 1.485, valid acc: 0.740, test acc: 0.732, time cost: 56.6 sec 
epoch: 18, train loss: 1.476, valid acc: 0.799, test acc: 0.789, time cost: 56.1 sec 
epoch: 19, train loss: 1.464, valid acc: 0.697, test acc: 0.687, time cost: 55.6 sec 
epoch: 20, train loss: 1.460, valid acc: 0.747, test acc: 0.741, time cost: 56.4 sec 
epoch: 21, train loss: 1.446, valid acc: 0.747, test acc: 0.727, time cost: 55.8 sec 
epoch: 22, train loss: 1.445, valid acc: 0.798, test acc: 0.803, time cost: 55.9 sec 
epoch: 23, train loss: 1.432, valid acc: 0.772, test acc: 0.777, time cost: 55.8 sec 
epoch: 24, train loss: 1.428, valid acc: 0.805, test acc: 0.800, time cost: 56.4 sec 
epoch: 25, train loss: 1.415, valid acc: 0.786, test acc: 0.781, time cost: 56.0 sec 
epoch: 26, train loss: 1.414, valid acc: 0.774, test acc: 0.772, time cost: 57.3 sec 
epoch: 27, train loss: 1.408, valid acc: 0.775, test acc: 0.774, time cost: 56.2 sec 
epoch: 28, train loss: 1.403, valid acc: 0.769, test acc: 0.766, time cost: 56.2 sec 
epoch: 29, train loss: 1.393, valid acc: 0.805, test acc: 0.805, time cost: 56.2 sec 
epoch: 30, train loss: 1.280, valid acc: 0.871, test acc: 0.870, time cost: 56.8 sec 
epoch: 31, train loss: 1.232, valid acc: 0.864, test acc: 0.863, time cost: 56.4 sec 
epoch: 32, train loss: 1.214, valid acc: 0.867, test acc: 0.866, time cost: 55.9 sec 
epoch: 33, train loss: 1.197, valid acc: 0.864, test acc: 0.860, time cost: 56.2 sec 
epoch: 34, train loss: 1.176, valid acc: 0.863, test acc: 0.856, time cost: 57.1 sec 
epoch: 35, train loss: 1.162, valid acc: 0.861, test acc: 0.855, time cost: 56.3 sec 
epoch: 36, train loss: 1.143, valid acc: 0.854, test acc: 0.852, time cost: 56.4 sec 
epoch: 37, train loss: 1.126, valid acc: 0.842, test acc: 0.842, time cost: 55.5 sec 
epoch: 38, train loss: 1.105, valid acc: 0.830, test acc: 0.833, time cost: 59.3 sec 
epoch: 39, train loss: 1.088, valid acc: 0.832, test acc: 0.827, time cost: 57.3 sec 
epoch: 40, train loss: 1.067, valid acc: 0.822, test acc: 0.819, time cost: 55.2 sec 
epoch: 41, train loss: 1.047, valid acc: 0.809, test acc: 0.814, time cost: 56.4 sec 
epoch: 42, train loss: 1.032, valid acc: 0.825, test acc: 0.821, time cost: 54.5 sec 
epoch: 43, train loss: 1.012, valid acc: 0.811, test acc: 0.809, time cost: 57.1 sec 
epoch: 44, train loss: 0.993, valid acc: 0.809, test acc: 0.806, time cost: 55.0 sec 
epoch: 45, train loss: 0.975, valid acc: 0.807, test acc: 0.800, time cost: 55.6 sec 
epoch: 46, train loss: 0.954, valid acc: 0.805, test acc: 0.809, time cost: 53.6 sec 
epoch: 47, train loss: 0.936, valid acc: 0.782, test acc: 0.778, time cost: 55.7 sec 
epoch: 48, train loss: 0.923, valid acc: 0.794, test acc: 0.799, time cost: 54.5 sec 
epoch: 49, train loss: 0.905, valid acc: 0.797, test acc: 0.793, time cost: 54.8 sec 
epoch: 50, train loss: 0.763, valid acc: 0.797, test acc: 0.793, time cost: 54.2 sec 
epoch: 51, train loss: 0.700, valid acc: 0.786, test acc: 0.785, time cost: 54.3 sec 
epoch: 52, train loss: 0.667, valid acc: 0.779, test acc: 0.775, time cost: 54.4 sec 
epoch: 53, train loss: 0.639, valid acc: 0.769, test acc: 0.771, time cost: 53.6 sec 
epoch: 54, train loss: 0.626, valid acc: 0.761, test acc: 0.760, time cost: 54.7 sec 
epoch: 55, train loss: 0.609, valid acc: 0.757, test acc: 0.758, time cost: 55.5 sec 
epoch: 56, train loss: 0.587, valid acc: 0.746, test acc: 0.745, time cost: 55.0 sec 
epoch: 57, train loss: 0.575, valid acc: 0.756, test acc: 0.756, time cost: 53.2 sec 
epoch: 58, train loss: 0.561, valid acc: 0.749, test acc: 0.748, time cost: 53.7 sec 
epoch: 59, train loss: 0.540, valid acc: 0.736, test acc: 0.739, time cost: 56.8 sec 
epoch: 60, train loss: 0.528, valid acc: 0.729, test acc: 0.727, time cost: 53.7 sec 
epoch: 61, train loss: 0.515, valid acc: 0.732, test acc: 0.734, time cost: 56.1 sec 
epoch: 62, train loss: 0.500, valid acc: 0.734, test acc: 0.737, time cost: 54.5 sec 
epoch: 63, train loss: 0.487, valid acc: 0.731, test acc: 0.734, time cost: 55.3 sec 
epoch: 64, train loss: 0.479, valid acc: 0.724, test acc: 0.724, time cost: 55.0 sec 
epoch: 65, train loss: 0.459, valid acc: 0.713, test acc: 0.716, time cost: 53.5 sec 
epoch: 66, train loss: 0.449, valid acc: 0.710, test acc: 0.716, time cost: 52.1 sec 
epoch: 67, train loss: 0.435, valid acc: 0.724, test acc: 0.720, time cost: 55.5 sec 
epoch: 68, train loss: 0.424, valid acc: 0.715, test acc: 0.714, time cost: 53.7 sec 
epoch: 69, train loss: 0.410, valid acc: 0.710, test acc: 0.709, time cost: 54.2 sec 
epoch: 70, train loss: 0.402, valid acc: 0.705, test acc: 0.706, time cost: 53.6 sec 
epoch: 71, train loss: 0.388, valid acc: 0.697, test acc: 0.698, time cost: 55.0 sec 
epoch: 72, train loss: 0.375, valid acc: 0.698, test acc: 0.699, time cost: 55.3 sec 
