[0.8195592286501377, 0.7486950037285608, 0.7432835820895523, 0.7586484312148029, 0.7390659747961453, 0.7588097102584181, 0.760459392945037, 0.7534775888717156, 0.7551505546751188, 0.7507598784194529]
[726, 1341, 1340, 1243, 1349, 1277, 1219, 1294, 1262, 1316]
[0.6785714285714286, 0.6907630522088354, 0.665514261019879, 0.6577453365774534, 0.6733102253032929, 0.6564625850340136, 0.6571180555555556, 0.6590509666080844, 0.669683257918552, 0.6598360655737705]
[420, 498, 1157, 1233, 1154, 1176, 1152, 1138, 1105, 1220]
[0.36939313984168864, 0.3524590163934426, 0.34540389972144847, 0.3355325164938737, 0.3382352941176471, 0.33302411873840443, 0.33097880928355194, 0.3408450704225352, 0.32562442183163737, 0.33969465648854963]
[379, 366, 359, 1061, 1088, 1078, 991, 1065, 1081, 1048]
[0.4258373205741627, 0.4142538975501114, 0.4027777777777778, 0.38235294117647056, 0.3977777777777778, 0.39503386004514673, 0.4157303370786517, 0.3959731543624161, 0.3978142076502732, 0.4056603773584906]
[418, 449, 432, 408, 900, 886, 890, 894, 915, 848]
[0.4868421052631579, 0.4594594594594595, 0.5, 0.40336134453781514, 0.48148148148148145, 0.4413075780089153, 0.44487179487179485, 0.44782608695652176, 0.43948126801152737, 0.4463276836158192]
[76, 111, 124, 119, 108, 673, 780, 690, 694, 708]
[0.6253369272237197, 0.6323907455012854, 0.5917030567685589, 0.6261127596439169, 0.6687898089171974, 0.6, 0.5550935550935551, 0.5521739130434783, 0.5561440677966102, 0.5396825396825397]
[371, 389, 458, 337, 314, 420, 962, 920, 944, 945]
[0.7408123791102514, 0.7475, 0.7035256410256411, 0.7818181818181819, 0.7713754646840149, 0.7505720823798627, 0.7608695652173914, 0.6527331189710611, 0.6631234668847097, 0.6430745814307458]
[517, 400, 624, 330, 538, 437, 506, 1244, 1223, 1314]
[0.6813880126182965, 0.7688679245283019, 0.6964856230031949, 0.6995412844036697, 0.7289156626506024, 0.705, 0.6997319034852547, 0.73224043715847, 0.6559356136820925, 0.6586387434554973]
[317, 212, 313, 436, 332, 400, 373, 366, 994, 955]
[0.7087378640776699, 0.7276422764227642, 0.7261072261072261, 0.7021739130434783, 0.7180851063829787, 0.6914778856526429, 0.7259740259740259, 0.6969353007945517, 0.7322834645669292, 0.7146974063400576]
[824, 738, 858, 920, 752, 927, 770, 881, 762, 1388]
[0.5549215406562055, 0.5566037735849056, 0.5680880330123796, 0.5435967302452316, 0.5503048780487805, 0.5608194622279129, 0.5684931506849316, 0.5359477124183006, 0.5572998430141287, 0.5545212765957447]
[701, 848, 727, 734, 656, 781, 876, 765, 637, 752]
