epoch: 1, train loss: 1.948, valid acc: 0.379, test acc: 0.381, time cost: 41.1 sec 
epoch: 2, train loss: 1.725, valid acc: 0.423, test acc: 0.422, time cost: 44.6 sec 
epoch: 3, train loss: 1.637, valid acc: 0.450, test acc: 0.460, time cost: 47.5 sec 
epoch: 4, train loss: 1.586, valid acc: 0.487, test acc: 0.494, time cost: 48.5 sec 
epoch: 5, train loss: 1.552, valid acc: 0.518, test acc: 0.521, time cost: 47.3 sec 
epoch: 6, train loss: 1.523, valid acc: 0.544, test acc: 0.550, time cost: 47.7 sec 
epoch: 7, train loss: 1.508, valid acc: 0.514, test acc: 0.523, time cost: 45.3 sec 
epoch: 8, train loss: 1.489, valid acc: 0.546, test acc: 0.558, time cost: 41.1 sec 
epoch: 9, train loss: 1.473, valid acc: 0.534, test acc: 0.534, time cost: 40.8 sec 
epoch: 10, train loss: 1.461, valid acc: 0.539, test acc: 0.551, time cost: 40.9 sec 
epoch: 11, train loss: 1.450, valid acc: 0.547, test acc: 0.556, time cost: 41.6 sec 
epoch: 12, train loss: 1.442, valid acc: 0.539, test acc: 0.552, time cost: 45.2 sec 
epoch: 13, train loss: 1.431, valid acc: 0.566, test acc: 0.568, time cost: 48.0 sec 
epoch: 14, train loss: 1.421, valid acc: 0.557, test acc: 0.559, time cost: 47.0 sec 
epoch: 15, train loss: 1.415, valid acc: 0.562, test acc: 0.566, time cost: 47.0 sec 
epoch: 16, train loss: 1.403, valid acc: 0.564, test acc: 0.568, time cost: 46.9 sec 
epoch: 17, train loss: 1.394, valid acc: 0.573, test acc: 0.573, time cost: 47.7 sec 
epoch: 18, train loss: 1.393, valid acc: 0.547, test acc: 0.553, time cost: 46.5 sec 
epoch: 19, train loss: 1.384, valid acc: 0.564, test acc: 0.568, time cost: 47.7 sec 
epoch: 20, train loss: 1.376, valid acc: 0.561, test acc: 0.570, time cost: 47.7 sec 
epoch: 21, train loss: 1.371, valid acc: 0.585, test acc: 0.588, time cost: 47.4 sec 
epoch: 22, train loss: 1.372, valid acc: 0.553, test acc: 0.566, time cost: 46.7 sec 
epoch: 23, train loss: 1.361, valid acc: 0.557, test acc: 0.557, time cost: 47.9 sec 
epoch: 24, train loss: 1.357, valid acc: 0.562, test acc: 0.568, time cost: 47.2 sec 
epoch: 25, train loss: 1.348, valid acc: 0.571, test acc: 0.579, time cost: 47.4 sec 
epoch: 26, train loss: 1.343, valid acc: 0.538, test acc: 0.541, time cost: 47.1 sec 
epoch: 27, train loss: 1.337, valid acc: 0.522, test acc: 0.531, time cost: 47.8 sec 
epoch: 28, train loss: 1.330, valid acc: 0.555, test acc: 0.559, time cost: 43.9 sec 
epoch: 29, train loss: 1.323, valid acc: 0.543, test acc: 0.542, time cost: 40.8 sec 
epoch: 30, train loss: 1.318, valid acc: 0.550, test acc: 0.549, time cost: 41.1 sec 
epoch: 31, train loss: 1.221, valid acc: 0.564, test acc: 0.563, time cost: 40.9 sec 
epoch: 32, train loss: 1.182, valid acc: 0.555, test acc: 0.554, time cost: 40.8 sec 
epoch: 33, train loss: 1.163, valid acc: 0.547, test acc: 0.544, time cost: 40.8 sec 
epoch: 34, train loss: 1.145, valid acc: 0.544, test acc: 0.538, time cost: 41.0 sec 
epoch: 35, train loss: 1.132, valid acc: 0.535, test acc: 0.530, time cost: 41.0 sec 
epoch: 36, train loss: 1.121, valid acc: 0.535, test acc: 0.528, time cost: 40.9 sec 
epoch: 37, train loss: 1.107, valid acc: 0.523, test acc: 0.518, time cost: 40.9 sec 
