epoch: 1, train loss: 2.406, valid acc: 0.107, test acc: 0.112, time cost: 67.0 sec 
epoch: 2, train loss: 2.299, valid acc: 0.121, test acc: 0.126, time cost: 65.9 sec 
epoch: 3, train loss: 2.290, valid acc: 0.175, test acc: 0.182, time cost: 67.7 sec 
epoch: 4, train loss: 2.278, valid acc: 0.209, test acc: 0.215, time cost: 65.4 sec 
epoch: 5, train loss: 2.277, valid acc: 0.291, test acc: 0.304, time cost: 67.1 sec 
epoch: 6, train loss: 2.268, valid acc: 0.312, test acc: 0.318, time cost: 65.2 sec 
epoch: 7, train loss: 2.264, valid acc: 0.315, test acc: 0.322, time cost: 62.7 sec 
epoch: 8, train loss: 2.259, valid acc: 0.340, test acc: 0.346, time cost: 62.1 sec 
epoch: 9, train loss: 2.251, valid acc: 0.332, test acc: 0.329, time cost: 63.2 sec 
epoch: 10, train loss: 2.251, valid acc: 0.309, test acc: 0.315, time cost: 62.5 sec 
epoch: 11, train loss: 2.229, valid acc: 0.401, test acc: 0.397, time cost: 61.8 sec 
epoch: 12, train loss: 2.226, valid acc: 0.372, test acc: 0.372, time cost: 61.9 sec 
epoch: 13, train loss: 2.222, valid acc: 0.413, test acc: 0.415, time cost: 63.9 sec 
epoch: 14, train loss: 2.221, valid acc: 0.419, test acc: 0.416, time cost: 62.5 sec 
epoch: 15, train loss: 2.216, valid acc: 0.361, test acc: 0.358, time cost: 65.2 sec 
epoch: 16, train loss: 2.214, valid acc: 0.406, test acc: 0.409, time cost: 62.7 sec 
epoch: 17, train loss: 2.211, valid acc: 0.412, test acc: 0.412, time cost: 62.4 sec 
epoch: 18, train loss: 2.206, valid acc: 0.435, test acc: 0.439, time cost: 62.8 sec 
epoch: 19, train loss: 2.204, valid acc: 0.429, test acc: 0.430, time cost: 61.4 sec 
epoch: 20, train loss: 2.201, valid acc: 0.416, test acc: 0.416, time cost: 63.1 sec 
epoch: 21, train loss: 2.180, valid acc: 0.456, test acc: 0.459, time cost: 63.0 sec 
epoch: 22, train loss: 2.177, valid acc: 0.455, test acc: 0.457, time cost: 61.6 sec 
epoch: 23, train loss: 2.172, valid acc: 0.454, test acc: 0.453, time cost: 63.4 sec 
epoch: 24, train loss: 2.165, valid acc: 0.416, test acc: 0.416, time cost: 64.3 sec 
epoch: 25, train loss: 2.165, valid acc: 0.440, test acc: 0.440, time cost: 61.8 sec 
epoch: 26, train loss: 2.158, valid acc: 0.443, test acc: 0.442, time cost: 63.5 sec 
epoch: 27, train loss: 2.155, valid acc: 0.456, test acc: 0.453, time cost: 62.5 sec 
epoch: 28, train loss: 2.150, valid acc: 0.403, test acc: 0.404, time cost: 63.2 sec 
epoch: 29, train loss: 2.145, valid acc: 0.485, test acc: 0.483, time cost: 63.0 sec 
epoch: 30, train loss: 2.137, valid acc: 0.423, test acc: 0.425, time cost: 62.3 sec 
epoch: 31, train loss: 2.110, valid acc: 0.449, test acc: 0.452, time cost: 63.1 sec 
epoch: 32, train loss: 2.099, valid acc: 0.426, test acc: 0.424, time cost: 62.5 sec 
epoch: 33, train loss: 2.092, valid acc: 0.443, test acc: 0.449, time cost: 61.8 sec 
epoch: 34, train loss: 2.083, valid acc: 0.464, test acc: 0.461, time cost: 63.7 sec 
epoch: 35, train loss: 2.076, valid acc: 0.426, test acc: 0.433, time cost: 64.4 sec 
epoch: 36, train loss: 2.071, valid acc: 0.446, test acc: 0.442, time cost: 63.2 sec 
epoch: 37, train loss: 2.062, valid acc: 0.439, test acc: 0.439, time cost: 63.0 sec 
epoch: 38, train loss: 2.050, valid acc: 0.452, test acc: 0.459, time cost: 62.4 sec 
epoch: 39, train loss: 2.040, valid acc: 0.416, test acc: 0.411, time cost: 64.4 sec 
epoch: 40, train loss: 2.031, valid acc: 0.425, test acc: 0.422, time cost: 62.1 sec 
epoch: 41, train loss: 1.974, valid acc: 0.443, test acc: 0.439, time cost: 62.8 sec 
epoch: 42, train loss: 1.951, valid acc: 0.452, test acc: 0.434, time cost: 62.8 sec 
epoch: 43, train loss: 1.940, valid acc: 0.423, test acc: 0.419, time cost: 62.7 sec 
epoch: 44, train loss: 1.923, valid acc: 0.427, test acc: 0.420, time cost: 63.3 sec 
epoch: 45, train loss: 1.912, valid acc: 0.428, test acc: 0.422, time cost: 63.1 sec 
epoch: 46, train loss: 1.896, valid acc: 0.395, test acc: 0.400, time cost: 62.6 sec 
epoch: 47, train loss: 1.882, valid acc: 0.401, test acc: 0.397, time cost: 63.7 sec 
epoch: 48, train loss: 1.869, valid acc: 0.432, test acc: 0.421, time cost: 63.5 sec 
epoch: 49, train loss: 1.852, valid acc: 0.407, test acc: 0.407, time cost: 64.0 sec 
epoch: 50, train loss: 1.838, valid acc: 0.410, test acc: 0.405, time cost: 64.2 sec 
epoch: 51, train loss: 1.738, valid acc: 0.397, test acc: 0.390, time cost: 62.1 sec 
epoch: 52, train loss: 1.713, valid acc: 0.396, test acc: 0.386, time cost: 62.7 sec 
epoch: 53, train loss: 1.684, valid acc: 0.385, test acc: 0.388, time cost: 63.5 sec 
epoch: 54, train loss: 1.672, valid acc: 0.398, test acc: 0.399, time cost: 62.6 sec 
epoch: 55, train loss: 1.650, valid acc: 0.392, test acc: 0.384, time cost: 62.6 sec 
epoch: 56, train loss: 1.629, valid acc: 0.376, test acc: 0.378, time cost: 61.0 sec 
epoch: 57, train loss: 1.615, valid acc: 0.374, test acc: 0.372, time cost: 61.1 sec 
epoch: 58, train loss: 1.596, valid acc: 0.375, test acc: 0.376, time cost: 61.8 sec 
epoch: 59, train loss: 1.582, valid acc: 0.364, test acc: 0.360, time cost: 62.3 sec 
epoch: 60, train loss: 1.562, valid acc: 0.373, test acc: 0.365, time cost: 64.3 sec 
epoch: 61, train loss: 1.439, valid acc: 0.356, test acc: 0.348, time cost: 65.2 sec 
epoch: 62, train loss: 1.398, valid acc: 0.348, test acc: 0.353, time cost: 63.0 sec 
epoch: 63, train loss: 1.381, valid acc: 0.355, test acc: 0.346, time cost: 62.5 sec 
epoch: 64, train loss: 1.354, valid acc: 0.358, test acc: 0.353, time cost: 63.6 sec 
epoch: 65, train loss: 1.330, valid acc: 0.350, test acc: 0.338, time cost: 62.8 sec 
epoch: 66, train loss: 1.323, valid acc: 0.328, test acc: 0.327, time cost: 62.0 sec 
epoch: 67, train loss: 1.301, valid acc: 0.350, test acc: 0.340, time cost: 62.9 sec 
epoch: 68, train loss: 1.282, valid acc: 0.335, test acc: 0.328, time cost: 61.8 sec 
epoch: 69, train loss: 1.265, valid acc: 0.343, test acc: 0.343, time cost: 61.4 sec 
epoch: 70, train loss: 1.248, valid acc: 0.343, test acc: 0.347, time cost: 62.7 sec 
epoch: 71, train loss: 1.157, valid acc: 0.329, test acc: 0.331, time cost: 61.1 sec 
epoch: 72, train loss: 1.121, valid acc: 0.333, test acc: 0.333, time cost: 60.7 sec 
epoch: 73, train loss: 1.100, valid acc: 0.329, test acc: 0.327, time cost: 63.0 sec 
epoch: 74, train loss: 1.084, valid acc: 0.319, test acc: 0.320, time cost: 63.3 sec 
epoch: 75, train loss: 1.067, valid acc: 0.328, test acc: 0.325, time cost: 63.1 sec 
epoch: 76, train loss: 1.057, valid acc: 0.329, test acc: 0.327, time cost: 61.5 sec 
epoch: 77, train loss: 1.040, valid acc: 0.344, test acc: 0.339, time cost: 62.4 sec 
epoch: 78, train loss: 1.020, valid acc: 0.326, test acc: 0.328, time cost: 62.3 sec 
epoch: 79, train loss: 1.011, valid acc: 0.317, test acc: 0.315, time cost: 61.6 sec 
epoch: 80, train loss: 1.001, valid acc: 0.319, test acc: 0.313, time cost: 63.6 sec 
epoch: 81, train loss: 0.947, valid acc: 0.327, test acc: 0.319, time cost: 63.5 sec 
epoch: 82, train loss: 0.909, valid acc: 0.318, test acc: 0.319, time cost: 56.8 sec 
epoch: 83, train loss: 0.908, valid acc: 0.327, test acc: 0.323, time cost: 55.7 sec 
epoch: 84, train loss: 0.888, valid acc: 0.321, test acc: 0.314, time cost: 54.8 sec 
epoch: 85, train loss: 0.885, valid acc: 0.325, test acc: 0.321, time cost: 55.8 sec 
epoch: 86, train loss: 0.877, valid acc: 0.325, test acc: 0.322, time cost: 55.2 sec 
epoch: 87, train loss: 0.861, valid acc: 0.313, test acc: 0.314, time cost: 55.7 sec 
epoch: 88, train loss: 0.863, valid acc: 0.319, test acc: 0.314, time cost: 55.3 sec 
epoch: 89, train loss: 0.848, valid acc: 0.331, test acc: 0.329, time cost: 54.7 sec 
epoch: 90, train loss: 0.832, valid acc: 0.313, test acc: 0.312, time cost: 61.3 sec 
epoch: 91, train loss: 0.805, valid acc: 0.307, test acc: 0.308, time cost: 61.6 sec 
epoch: 92, train loss: 0.793, valid acc: 0.317, test acc: 0.313, time cost: 62.4 sec 
epoch: 93, train loss: 0.790, valid acc: 0.324, test acc: 0.320, time cost: 63.3 sec 
epoch: 94, train loss: 0.783, valid acc: 0.317, test acc: 0.317, time cost: 61.6 sec 
epoch: 95, train loss: 0.784, valid acc: 0.311, test acc: 0.310, time cost: 61.6 sec 
epoch: 96, train loss: 0.776, valid acc: 0.312, test acc: 0.312, time cost: 64.5 sec 
epoch: 97, train loss: 0.766, valid acc: 0.322, test acc: 0.322, time cost: 62.5 sec 
epoch: 98, train loss: 0.764, valid acc: 0.319, test acc: 0.317, time cost: 63.1 sec 
epoch: 99, train loss: 0.755, valid acc: 0.306, test acc: 0.303, time cost: 62.7 sec 
epoch: 100, train loss: 0.754, valid acc: 0.309, test acc: 0.313, time cost: 61.3 sec 
