epoch: 1, train loss: 2.173, valid acc: 0.396, test acc: 0.393, time cost: 56.9 sec 
epoch: 2, train loss: 1.944, valid acc: 0.473, test acc: 0.468, time cost: 56.8 sec 
epoch: 3, train loss: 1.846, valid acc: 0.606, test acc: 0.602, time cost: 57.4 sec 
epoch: 4, train loss: 1.768, valid acc: 0.637, test acc: 0.639, time cost: 56.5 sec 
epoch: 5, train loss: 1.707, valid acc: 0.682, test acc: 0.681, time cost: 56.5 sec 
epoch: 6, train loss: 1.659, valid acc: 0.721, test acc: 0.713, time cost: 55.7 sec 
epoch: 7, train loss: 1.624, valid acc: 0.727, test acc: 0.725, time cost: 56.2 sec 
epoch: 8, train loss: 1.591, valid acc: 0.759, test acc: 0.750, time cost: 56.2 sec 
epoch: 9, train loss: 1.562, valid acc: 0.759, test acc: 0.761, time cost: 55.7 sec 
epoch: 10, train loss: 1.544, valid acc: 0.782, test acc: 0.779, time cost: 56.7 sec 
epoch: 11, train loss: 1.479, valid acc: 0.803, test acc: 0.794, time cost: 56.5 sec 
epoch: 12, train loss: 1.460, valid acc: 0.808, test acc: 0.801, time cost: 55.1 sec 
epoch: 13, train loss: 1.447, valid acc: 0.804, test acc: 0.803, time cost: 48.5 sec 
epoch: 14, train loss: 1.432, valid acc: 0.816, test acc: 0.806, time cost: 48.6 sec 
epoch: 15, train loss: 1.420, valid acc: 0.812, test acc: 0.807, time cost: 48.3 sec 
epoch: 16, train loss: 1.407, valid acc: 0.809, test acc: 0.809, time cost: 48.3 sec 
epoch: 17, train loss: 1.401, valid acc: 0.815, test acc: 0.805, time cost: 49.4 sec 
epoch: 18, train loss: 1.386, valid acc: 0.810, test acc: 0.810, time cost: 53.8 sec 
epoch: 19, train loss: 1.377, valid acc: 0.825, test acc: 0.819, time cost: 56.6 sec 
epoch: 20, train loss: 1.365, valid acc: 0.813, test acc: 0.805, time cost: 56.6 sec 
epoch: 21, train loss: 1.307, valid acc: 0.825, test acc: 0.823, time cost: 56.1 sec 
epoch: 22, train loss: 1.287, valid acc: 0.836, test acc: 0.826, time cost: 56.7 sec 
epoch: 23, train loss: 1.274, valid acc: 0.825, test acc: 0.820, time cost: 56.3 sec 
epoch: 24, train loss: 1.260, valid acc: 0.821, test acc: 0.819, time cost: 56.3 sec 
epoch: 25, train loss: 1.252, valid acc: 0.821, test acc: 0.816, time cost: 55.8 sec 
epoch: 26, train loss: 1.241, valid acc: 0.821, test acc: 0.815, time cost: 56.3 sec 
epoch: 27, train loss: 1.225, valid acc: 0.821, test acc: 0.816, time cost: 56.4 sec 
epoch: 28, train loss: 1.214, valid acc: 0.819, test acc: 0.813, time cost: 55.8 sec 
epoch: 29, train loss: 1.201, valid acc: 0.811, test acc: 0.806, time cost: 56.4 sec 
epoch: 30, train loss: 1.190, valid acc: 0.815, test acc: 0.807, time cost: 55.7 sec 
epoch: 31, train loss: 1.117, valid acc: 0.815, test acc: 0.811, time cost: 55.9 sec 
epoch: 32, train loss: 1.090, valid acc: 0.803, test acc: 0.800, time cost: 55.7 sec 
epoch: 33, train loss: 1.077, valid acc: 0.810, test acc: 0.804, time cost: 55.5 sec 
epoch: 34, train loss: 1.063, valid acc: 0.806, test acc: 0.806, time cost: 55.4 sec 
epoch: 35, train loss: 1.043, valid acc: 0.802, test acc: 0.796, time cost: 55.7 sec 
epoch: 36, train loss: 1.033, valid acc: 0.802, test acc: 0.796, time cost: 55.4 sec 
epoch: 37, train loss: 1.017, valid acc: 0.794, test acc: 0.794, time cost: 55.6 sec 
epoch: 38, train loss: 1.004, valid acc: 0.788, test acc: 0.791, time cost: 55.6 sec 
epoch: 39, train loss: 0.991, valid acc: 0.784, test acc: 0.779, time cost: 55.3 sec 
epoch: 40, train loss: 0.975, valid acc: 0.775, test acc: 0.774, time cost: 55.7 sec 
epoch: 41, train loss: 0.893, valid acc: 0.781, test acc: 0.780, time cost: 55.8 sec 
epoch: 42, train loss: 0.858, valid acc: 0.784, test acc: 0.785, time cost: 56.4 sec 
epoch: 43, train loss: 0.836, valid acc: 0.779, test acc: 0.782, time cost: 56.9 sec 
epoch: 44, train loss: 0.820, valid acc: 0.776, test acc: 0.778, time cost: 56.4 sec 
epoch: 45, train loss: 0.805, valid acc: 0.774, test acc: 0.775, time cost: 70.9 sec 
epoch: 46, train loss: 0.790, valid acc: 0.771, test acc: 0.775, time cost: 85.5 sec 
epoch: 47, train loss: 0.772, valid acc: 0.768, test acc: 0.763, time cost: 87.0 sec 
epoch: 48, train loss: 0.764, valid acc: 0.779, test acc: 0.775, time cost: 88.3 sec 
epoch: 49, train loss: 0.751, valid acc: 0.758, test acc: 0.759, time cost: 89.3 sec 
epoch: 50, train loss: 0.736, valid acc: 0.766, test acc: 0.764, time cost: 90.1 sec 
epoch: 51, train loss: 0.661, valid acc: 0.751, test acc: 0.745, time cost: 90.4 sec 
epoch: 52, train loss: 0.640, valid acc: 0.759, test acc: 0.760, time cost: 87.9 sec 
epoch: 53, train loss: 0.626, valid acc: 0.750, test acc: 0.748, time cost: 90.2 sec 
epoch: 54, train loss: 0.603, valid acc: 0.750, test acc: 0.751, time cost: 89.6 sec 
epoch: 55, train loss: 0.590, valid acc: 0.756, test acc: 0.754, time cost: 88.0 sec 
epoch: 56, train loss: 0.589, valid acc: 0.750, test acc: 0.752, time cost: 91.0 sec 
epoch: 57, train loss: 0.569, valid acc: 0.745, test acc: 0.746, time cost: 88.7 sec 
